Original	Reconstructed	Difference
713.0	713.0	
771.0	771.0	
566.0	566.0	
215.0	215.0	
559.0	559.0	
244.0	244.0	
101.0	101.0	
326.0	326.0	
384.0	384.0	
780.0	780.0	
16.0	16.0	
451.0	451.0	
530.0	530.0	
665.0	651.0	14.0
637.0	651.0	14.0
455.0	455.0	
388.0	388.0	
80.0	80.0	
986.0	986.0	
260.0	260.0	
191.0	191.0	
970.0	970.0	
397.0	397.0	
483.0	483.0	
872.0	872.0	
92.0	92.0	
21.0	21.0	
715.0	715.0	
857.0	857.0	
896.0	896.0	
105.0	105.0	
343.0	343.0	
205.0	205.0	
829.0	829.0	
4.0	4.0	
452.0	452.0	
736.0	736.0	
488.0	488.0	
782.0	782.0	
774.0	774.0	
972.0	972.0	
316.0	316.0	
462.0	462.0	
180.0	185.5	5.5
191.0	185.5	5.5
127.0	127.0	
310.0	310.0	
681.0	681.0	
284.0	284.0	
690.0	690.0	
998.0	998.0	
335.0	335.0	
174.0	174.0	
472.0	472.0	
189.0	189.0	
553.0	553.0	
478.0	478.0	
116.0	116.0	
163.0	163.0	
410.0	410.0	
19.0	19.0	
126.0	126.0	
667.0	667.0	
161.0	161.0	
131.0	131.0	
408.0	408.0	
112.0	112.0	
167.0	167.0	
198.0	198.0	
115.0	115.0	
433.0	433.0	
919.0	919.0	
341.0	341.0	
978.0	978.0	
421.0	421.0	
450.0	450.0	
384.0	384.0	
999.0	999.0	
832.0	832.0	
507.0	507.0	
950.0	950.0	
467.0	467.0	
81.0	81.0	
35.0	35.0	
697.0	697.0	
537.0	537.0	
993.0	993.0	
979.0	979.0	
889.0	889.0	
24.0	24.0	
631.0	631.0	
240.0	240.0	
118.0	118.0	
211.0	211.0	
617.0	617.0	
838.0	838.0	
610.0	610.0	
626.0	626.0	
4.0	4.0	
635.0	635.0	
789.0	789.0	
344.0	344.0	
880.0	880.0	
720.0	720.0	
774.0	774.0	
245.0	245.0	
445.0	445.0	
488.0	488.0	
726.0	726.0	
1000.0	1000.0	
431.0	431.0	
526.0	526.0	
442.0	442.0	
368.0	368.0	
316.0	316.0	
95.0	95.0	
943.0	943.0	
852.0	852.0	
465.0	465.0	
489.0	489.0	
354.0	354.0	
340.0	340.0	
600.0	600.0	
683.0	683.0	
514.0	514.0	
365.0	365.0	
64.0	64.0	
424.0	424.0	
274.0	274.0	
333.0	333.0	
645.0	645.0	
309.0	309.0	
89.0	89.0	
765.0	765.0	
960.0	960.0	
638.0	624.5	13.5
611.0	624.5	13.5
291.0	291.0	
624.0	624.0	
55.0	55.0	
855.0	855.0	
190.0	190.0	
660.0	660.0	
592.0	592.0	
673.0	673.0	
649.0	649.0	
50.0	50.0	
84.0	84.0	
447.0	447.0	
428.0	428.0	
868.0	868.0	
858.0	858.0	
191.0	191.0	
490.0	490.0	
405.0	405.0	
545.0	545.0	
120.0	120.0	
11.0	11.0	
844.0	844.0	
980.0	980.0	
365.0	365.0	
44.0	44.0	
936.0	936.0	
654.0	654.0	
239.0	239.0	
247.0	247.0	
868.0	868.0	
93.0	93.0	
841.0	841.0	
648.0	648.0	
866.0	866.0	
995.0	995.0	
749.0	749.0	
371.0	371.0	
763.0	763.0	
348.0	350.5	2.5
353.0	350.5	2.5
420.0	420.0	
330.0	330.0	
809.0	809.0	
693.0	693.0	
36.0	36.0	
261.0	261.0	
420.0	420.0	
200.0	200.0	
237.0	237.0	
958.0	958.0	
967.0	967.0	
80.0	80.0	
844.0	844.0	
934.0	934.0	
843.0	843.0	
74.0	74.0	
198.0	198.0	
322.0	322.0	
217.0	217.0	
548.0	548.0	
189.0	189.0	
483.0	483.0	
925.0	925.0	
300.0	300.0	
108.0	108.0	
411.0	411.0	
144.0	144.0	
602.0	602.0	
244.0	244.0	
983.0	983.0	
397.0	397.0	
85.0	85.0	
266.0	266.0	
227.0	227.0	
145.0	141.5	3.5
138.0	141.5	3.5
142.0	142.0	
311.0	311.0	
401.0	401.0	
486.0	486.0	
689.0	677.0	12.0
665.0	677.0	12.0
122.0	122.0	
47.0	47.0	
637.0	637.0	
328.0	328.0	
923.0	923.0	
715.0	715.0	
13.0	13.0	
767.0	767.0	
268.0	268.0	
723.0	723.0	
518.0	518.0	
195.0	195.0	
865.0	865.0	
63.0	63.0	
28.0	28.0	
595.0	595.0	
123.0	123.0	
550.0	550.0	
581.0	581.0	
922.0	922.0	
788.0	788.0	
164.0	164.0	
901.0	901.0	
329.0	329.0	
831.0	831.0	
366.0	366.0	
600.0	600.0	
402.0	402.0	
657.0	657.0	
76.0	76.0	
246.0	246.0	
768.0	768.0	
1.0	1.0	
966.0	966.0	
261.0	261.0	
27.0	27.0	
167.0	167.0	
16.0	16.0	
217.0	217.0	
642.0	642.0	
916.0	916.0	
222.0	222.0	
734.0	734.0	
437.0	437.0	
839.0	839.0	
80.0	80.0	
653.0	653.0	
340.0	340.0	
963.0	963.0	
124.0	124.0	
490.0	490.0	
945.0	945.0	
980.0	980.0	
45.0	45.0	
801.0	801.0	
841.0	841.0	
177.0	177.0	
925.0	925.0	
44.0	44.0	
755.0	755.0	
812.0	812.0	
452.0	452.0	
121.0	121.0	
687.0	687.0	
397.0	397.0	
647.0	647.0	
865.0	865.0	
996.0	996.0	
776.0	776.0	
352.0	352.0	
604.0	604.0	
409.0	409.0	
796.0	796.0	
250.0	250.0	
884.0	884.0	
345.0	345.0	
110.0	121.5	11.5
133.0	121.5	11.5
626.0	626.0	
563.0	563.0	
199.0	199.0	
557.0	557.0	
607.0	607.0	
101.0	101.0	
731.0	731.0	
408.0	408.0	
974.0	974.0	
338.0	338.0	
822.0	809.0	13.0
796.0	809.0	13.0
726.0	726.0	
985.0	985.0	
577.0	577.0	
981.0	981.0	
753.0	753.0	
606.0	606.0	
316.0	316.0	
216.0	216.0	
674.0	674.0	
818.0	818.0	
849.0	849.0	
773.0	773.0	
390.0	390.0	
45.0	45.0	
448.0	448.0	
647.0	647.0	
644.0	644.0	
607.0	607.0	
4.0	4.0	
812.0	812.0	
675.0	682.0	7.0
689.0	682.0	7.0
970.0	970.0	
63.0	63.0	
47.0	47.0	
488.0	488.0	
926.0	926.0	
720.0	720.0	
723.0	723.0	
213.0	213.0	
208.0	208.0	
262.0	262.0	
752.0	752.0	
437.0	437.0	
555.0	555.0	
599.0	599.0	
355.0	355.0	
502.0	502.0	
930.0	930.0	
108.0	108.0	
454.0	454.0	
804.0	804.0	
6.0	6.0	
937.0	937.0	
940.0	940.0	
390.0	390.0	
819.0	819.0	
258.0	258.0	
831.0	831.0	
748.0	748.0	
111.0	111.0	
506.0	506.0	
529.0	529.0	
274.0	274.0	
903.0	903.0	
58.0	58.0	
587.0	587.0	
241.0	241.0	
677.0	677.0	
547.0	547.0	
650.0	650.0	
149.0	149.0	
89.0	94.0	5.0
99.0	94.0	5.0
78.0	78.0	
290.0	290.0	
290.0	290.0	
68.0	68.0	
827.0	835.0	8.0
843.0	835.0	8.0
205.0	205.0	
419.0	419.0	
463.0	463.0	
881.0	881.0	
543.0	543.0	
884.0	884.0	
610.0	610.0	
0.0	0.0	
760.0	760.0	
435.0	435.0	
726.0	726.0	
202.0	202.0	
996.0	986.5	9.5
977.0	986.5	9.5
225.0	225.0	
455.0	455.0	
423.0	423.0	
687.0	687.0	
642.0	642.0	
369.0	369.0	
359.0	359.0	
888.0	888.0	
642.0	642.0	
72.0	72.0	
787.0	787.0	
971.0	971.0	
404.0	404.0	
947.0	947.0	
806.0	806.0	
199.0	199.0	
272.0	272.0	
166.0	166.0	
973.0	973.0	
571.0	571.0	
468.0	468.0	
413.0	413.0	
169.0	169.0	
580.0	580.0	
367.0	367.0	
72.0	72.0	
142.0	142.0	
73.0	73.0	
606.0	606.0	
270.0	270.0	
214.0	214.0	
985.0	985.0	
171.0	166.5	4.5
162.0	166.5	4.5
427.0	427.0	
112.0	112.0	
579.0	569.5	9.5
560.0	569.5	9.5
719.0	719.0	
800.0	800.0	
36.0	36.0	
819.0	819.0	
802.0	802.0	
618.0	618.0	
996.0	996.0	
730.0	730.0	
519.0	519.0	
423.0	423.0	
516.0	516.0	
866.0	866.0	
678.0	678.0	
82.0	82.0	
622.0	622.0	
750.0	750.0	
775.0	775.0	
396.0	396.0	
29.0	29.0	
902.0	902.0	
959.0	959.0	
103.0	103.0	
191.0	191.0	
757.0	757.0	
607.0	607.0	
368.0	368.0	
150.0	150.0	
647.0	647.0	
394.0	394.0	
513.0	513.0	
918.0	918.0	
282.0	282.0	
15.0	15.0	
677.0	677.0	
38.0	38.0	
720.0	720.0	
588.0	588.0	
985.0	985.0	
74.0	74.0	
111.0	111.0	
984.0	984.0	
22.0	22.0	
287.0	283.0	4.0
279.0	283.0	4.0
549.0	549.0	
194.0	194.0	
648.0	648.0	
3.0	3.0	
958.0	958.0	
792.0	792.0	
298.0	298.0	
54.0	54.0	
174.0	174.0	
882.0	882.0	
866.0	866.0	
653.0	653.0	
459.0	459.0	
172.0	172.0	
969.0	969.0	
737.0	737.0	
801.0	801.0	
926.0	926.0	
137.0	137.0	
667.0	667.0	
858.0	858.0	
744.0	744.0	
512.0	512.0	
188.0	188.0	
314.0	314.0	
45.0	45.0	
72.0	72.0	
593.0	593.0	
422.0	422.0	
987.0	987.0	
803.0	803.0	
356.0	356.0	
935.0	935.0	
790.0	790.0	
14.0	14.0	
659.0	659.0	
625.0	625.0	
335.0	335.0	
961.0	961.0	
163.0	163.0	
891.0	891.0	
236.0	236.0	
531.0	531.0	
813.0	813.0	
90.0	90.0	
729.0	729.0	
428.0	428.0	
602.0	602.0	
722.0	722.0	
203.0	203.0	
543.0	543.0	
590.0	590.0	
431.0	431.0	
3.0	3.0	
524.0	524.0	
610.0	610.0	
437.0	437.0	
202.0	202.0	
436.0	436.0	
969.0	969.0	
680.0	680.0	
222.0	222.0	
508.0	508.0	
6.0	6.0	
542.0	542.0	
24.0	24.0	
200.0	200.0	
782.0	782.0	
102.0	102.0	
604.0	604.0	
777.0	777.0	
547.0	547.0	
435.0	435.0	
349.0	349.0	
331.0	331.0	
927.0	927.0	
711.0	711.0	
557.0	557.0	
520.0	520.0	
86.0	86.0	
439.0	439.0	
658.0	658.0	
687.0	687.0	
857.0	857.0	
243.0	243.0	
912.0	912.0	
597.0	597.0	
243.0	243.0	
170.0	170.0	
613.0	613.0	
151.0	151.0	
898.0	898.0	
992.0	992.0	
860.0	860.0	
507.0	507.0	
834.0	834.0	
657.0	657.0	
774.0	774.0	
560.0	560.0	
865.0	865.0	
518.0	518.0	
549.0	549.0	
309.0	309.0	
676.0	676.0	
949.0	949.0	
167.0	167.0	
635.0	635.0	
281.0	281.0	
792.0	792.0	
830.0	830.0	
933.0	933.0	
331.0	331.0	
883.0	883.0	
709.0	709.0	
620.0	620.0	
98.0	98.0	
825.0	825.0	
957.0	957.0	
484.0	484.0	
243.0	243.0	
454.0	454.0	
488.0	488.0	
52.0	52.0	
585.0	585.0	
52.0	52.0	
436.0	436.0	
649.0	649.0	
882.0	882.0	
713.0	713.0	
539.0	539.0	
698.0	698.0	
505.0	505.0	
110.0	110.0	
787.0	787.0	
527.0	527.0	
354.0	354.0	
604.0	609.0	5.0
614.0	609.0	5.0
810.0	810.0	
347.0	347.0	
568.0	568.0	
815.0	815.0	
785.0	785.0	
35.0	35.0	
233.0	233.0	
407.0	407.0	
281.0	281.0	
125.0	125.0	
101.0	101.0	
36.0	36.0	
655.0	655.0	
332.0	332.0	
330.0	330.0	
151.0	151.0	
511.0	511.0	
71.0	71.0	
878.0	878.0	
68.0	68.0	
493.0	493.0	
148.0	148.0	
690.0	690.0	
653.0	653.0	
50.0	50.0	
188.0	188.0	
890.0	890.0	
39.0	39.0	
115.0	115.0	
323.0	323.0	
3.0	3.0	
827.0	827.0	
687.0	687.0	
332.0	332.0	
245.0	245.0	
692.0	692.0	
393.0	393.0	
48.0	48.0	
419.0	419.0	
712.0	712.0	
193.0	193.0	
644.0	644.0	
31.0	31.0	
244.0	244.0	
745.0	745.0	
352.0	352.0	
237.0	237.0	
601.0	601.0	
167.0	161.5	5.5
156.0	161.5	5.5
483.0	483.0	
556.0	556.0	
291.0	291.0	
340.0	340.0	
107.0	107.0	
387.0	387.0	
747.0	747.0	
236.0	236.0	
798.0	798.0	
900.0	900.0	
192.0	192.0	
263.0	263.0	
466.0	466.0	
220.0	220.0	
92.0	92.0	
392.0	392.0	
564.0	564.0	
453.0	453.0	
490.0	490.0	
88.0	88.0	
314.0	314.0	
678.0	678.0	
629.0	629.0	
904.0	904.0	
69.0	55.0	14.0
41.0	55.0	14.0
788.0	788.0	
179.0	179.0	
790.0	790.0	
547.0	547.0	
257.0	257.0	
369.0	369.0	
377.0	369.0	8.0
361.0	369.0	8.0
286.0	286.0	
858.0	858.0	
215.0	215.0	
574.0	574.0	
285.0	285.0	
832.0	832.0	
703.0	703.0	
596.0	596.0	
514.0	514.0	
72.0	72.0	
509.0	522.5	13.5
536.0	522.5	13.5
852.0	852.0	
692.0	692.0	
716.0	716.0	
998.0	998.0	
91.0	91.0	
452.0	452.0	
96.0	96.0	
344.0	344.0	
903.0	903.0	
498.0	498.0	
740.0	740.0	
551.0	551.0	
162.0	162.0	
282.0	282.0	
448.0	448.0	
673.0	673.0	
859.0	859.0	
416.0	416.0	
790.0	790.0	
835.0	835.0	
22.0	14.0	8.0
6.0	14.0	8.0
301.0	301.0	
617.0	617.0	
744.0	744.0	
228.0	228.0	
358.0	355.5	2.5
353.0	355.5	2.5
589.0	589.0	
418.0	418.0	
860.0	860.0	
342.0	342.0	
72.0	72.0	
783.0	783.0	
817.0	817.0	
223.0	223.0	
295.0	295.0	
80.0	80.0	
149.0	149.0	
883.0	883.0	
497.0	497.0	
85.0	85.0	
7.0	7.0	
413.0	413.0	
77.0	77.0	
504.0	504.0	
468.0	468.0	
820.0	820.0	
911.0	911.0	
92.0	92.0	
714.0	714.0	
812.0	812.0	
548.0	548.0	
591.0	591.0	
219.0	219.0	
689.0	689.0	
94.0	94.0	
203.0	203.0	
682.0	682.0	
827.0	827.0	
401.0	401.0	
889.0	889.0	
337.0	337.0	
1000.0	1000.0	
860.0	860.0	
663.0	663.0	
508.0	508.0	
717.0	717.0	
566.0	566.0	
994.0	994.0	
410.0	410.0	
783.0	783.0	
283.0	283.0	
159.0	159.0	
560.0	560.0	
832.0	832.0	
828.0	828.0	
42.0	42.0	
70.0	70.0	
488.0	488.0	
215.0	215.0	
797.0	797.0	
975.0	975.0	
626.0	626.0	
880.0	880.0	
582.0	582.0	
335.0	335.0	
431.0	431.0	
961.0	961.0	
785.0	785.0	
288.0	288.0	
503.0	503.0	
668.0	668.0	
485.0	485.0	
528.0	516.5	11.5
505.0	516.5	11.5
272.0	272.0	
233.0	233.0	
560.0	569.0	9.0
578.0	569.0	9.0
287.0	287.0	
410.0	410.0	
765.0	765.0	
194.0	194.0	
668.0	668.0	
188.0	188.0	
547.0	547.0	
472.0	472.0	
30.0	30.0	
425.0	425.0	
888.0	883.0	5.0
878.0	883.0	5.0
856.0	856.0	
381.0	381.0	
45.0	45.0	
700.0	700.0	
487.0	487.0	
54.0	54.0	
236.0	236.0	
612.0	612.0	
543.0	543.0	
935.0	935.0	
710.0	710.0	
535.0	535.0	
273.0	273.0	
17.0	17.0	
547.0	547.0	
84.0	84.0	
657.0	657.0	
687.0	687.0	
901.0	901.0	
972.0	972.0	
551.0	551.0	
723.0	723.0	
83.0	83.0	
812.0	812.0	
121.0	121.0	
263.0	263.0	
933.0	933.0	
544.0	544.0	
252.0	252.0	
995.0	995.0	
656.0	656.0	
193.0	193.0	
581.0	581.0	
247.0	247.0	
735.0	735.0	
27.0	27.0	
459.0	459.0	
348.0	348.0	
209.0	209.0	
131.0	131.0	
90.0	90.0	
165.0	165.0	
904.0	904.0	
326.0	326.0	
346.0	346.0	
652.0	652.0	
469.0	469.0	
727.0	727.0	
160.0	160.0	
873.0	873.0	
365.0	361.5	3.5
358.0	361.5	3.5
494.0	494.0	
608.0	608.0	
822.0	822.0	
299.0	299.0	
750.0	750.0	
675.0	675.0	
162.0	162.0	
733.0	733.0	
910.0	910.0	
629.0	629.0	
153.0	153.0	
934.0	934.0	
732.0	732.0	
419.0	419.0	
847.0	847.0	
777.0	777.0	
466.0	466.0	
754.0	754.0	
517.0	517.0	
427.0	427.0	
158.0	158.0	
964.0	964.0	
282.0	282.0	
801.0	801.0	
110.0	110.0	
899.0	899.0	
523.0	523.0	
714.0	714.0	
126.0	126.0	
1000.0	1000.0	
91.0	91.0	
255.0	255.0	
307.0	307.0	
426.0	426.0	
327.0	327.0	
891.0	891.0	
466.0	466.0	
18.0	18.0	
39.0	39.0	
599.0	599.0	
774.0	774.0	
905.0	905.0	
520.0	510.0	10.0
500.0	510.0	10.0
562.0	562.0	
385.0	385.0	
183.0	183.0	
889.0	889.0	
915.0	915.0	
184.0	184.0	
456.0	456.0	
823.0	823.0	
706.0	706.0	
492.0	492.0	
990.0	990.0	
704.0	704.0	
381.0	381.0	
205.0	205.0	
830.0	830.0	
173.0	173.0	
509.0	509.0	
423.0	423.0	
405.0	405.0	
971.0	971.0	
556.0	556.0	
231.0	231.0	
266.0	266.0	
435.0	435.0	
116.0	116.0	
461.0	461.0	
971.0	971.0	
345.0	345.0	
285.0	285.0	
774.0	774.0	
682.0	682.0	
340.0	340.0	
436.0	436.0	
628.0	628.0	
945.0	945.0	
999.0	999.0	
3.0	3.0	
709.0	709.0	
694.0	694.0	
813.0	813.0	
985.0	985.0	
125.0	125.0	
121.0	121.0	
812.0	812.0	
68.0	68.0	
708.0	708.0	
301.0	301.0	
79.0	79.0	
314.0	314.0	
862.0	862.0	
481.0	481.0	
179.0	179.0	
858.0	858.0	
213.0	213.0	
735.0	727.5	7.5
720.0	727.5	7.5
495.0	495.0	
846.0	846.0	
353.0	353.0	
691.0	691.0	
391.0	395.0	4.0
399.0	395.0	4.0
617.0	617.0	
538.0	538.0	
683.0	683.0	
5.0	5.0	
252.0	252.0	
639.0	639.0	
988.0	988.0	
156.0	156.0	
558.0	558.0	
632.0	632.0	
384.0	384.0	
319.0	319.0	
496.0	496.0	
303.0	303.0	
62.0	75.5	13.5
89.0	75.5	13.5
942.0	942.0	
661.0	661.0	
596.0	596.0	
17.0	17.0	
761.0	761.0	
824.0	824.0	
456.0	456.0	
719.0	719.0	
49.0	55.0	6.0
61.0	55.0	6.0
49.0	49.0	
325.0	325.0	
93.0	93.0	
913.0	913.0	
849.0	849.0	
932.0	932.0	
627.0	627.0	
758.0	758.0	
265.0	265.0	
74.0	74.0	
163.0	163.0	
16.0	16.0	
689.0	689.0	
768.0	768.0	
954.0	954.0	
630.0	630.0	
339.0	339.0	
473.0	473.0	
923.0	927.0	4.0
931.0	927.0	4.0
842.0	842.0	
57.0	57.0	
487.0	487.0	
449.0	449.0	
528.0	528.0	
68.0	68.0	
914.0	914.0	
809.0	809.0	
142.0	142.0	
377.0	377.0	
415.0	415.0	
159.0	159.0	
35.0	35.0	
640.0	640.0	
245.0	245.0	
175.0	175.0	
681.0	681.0	
277.0	277.0	
619.0	619.0	
775.0	775.0	
56.0	56.0	
392.0	392.0	
168.0	168.0	
781.0	781.0	
890.0	890.0	
526.0	526.0	
25.0	34.5	9.5
44.0	34.5	9.5
598.0	598.0	
887.0	887.0	
874.0	874.0	
514.0	514.0	
98.0	98.0	
291.0	291.0	
427.0	427.0	
82.0	82.0	
663.0	663.0	
865.0	865.0	
654.0	654.0	
348.0	348.0	
83.0	83.0	
707.0	707.0	
886.0	886.0	
567.0	567.0	
382.0	382.0	
976.0	976.0	
150.0	150.0	
688.0	688.0	
933.0	934.5	1.5
936.0	934.5	1.5
273.0	273.0	
422.0	422.0	
502.0	502.0	
210.0	210.0	
597.0	597.0	
994.0	994.0	
262.0	262.0	
10.0	10.0	
285.0	285.0	
525.0	525.0	
994.0	994.0	
384.0	384.0	
305.0	305.0	
378.0	378.0	
849.0	849.0	
332.0	332.0	
333.0	333.0	
698.0	698.0	
650.0	650.0	
827.0	827.0	
265.0	265.0	
383.0	383.0	
29.0	29.0	
170.0	170.0	
35.0	35.0	
506.0	506.0	
42.0	42.0	
187.0	187.0	
515.0	515.0	
438.0	438.0	
755.0	755.0	
948.0	948.0	
268.0	268.0	
383.0	383.0	
476.0	472.0	4.0
468.0	472.0	4.0
772.0	772.0	
200.0	200.0	
943.0	943.0	
497.0	497.0	
55.0	55.0	
343.0	343.0	
875.0	875.0	
541.0	541.0	
121.0	130.5	9.5
140.0	130.5	9.5
110.0	110.0	
976.0	976.0	
245.0	245.0	
186.0	186.0	
23.0	23.0	
924.0	924.0	
484.0	484.0	
186.0	186.0	
343.0	343.0	
509.0	509.0	
619.0	619.0	
891.0	891.0	
12.0	12.0	
620.0	620.0	
693.0	693.0	
537.0	537.0	
553.0	553.0	
478.0	478.0	
321.0	321.0	
644.0	644.0	
760.0	773.0	13.0
786.0	773.0	13.0
518.0	518.0	
942.0	942.0	
842.0	836.5	5.5
831.0	836.5	5.5
432.0	432.0	
808.0	808.0	
753.0	753.0	
464.0	464.0	
105.0	105.0	
992.0	992.0	
187.0	187.0	
123.0	123.0	
886.0	872.0	14.0
858.0	872.0	14.0
666.0	666.0	
92.0	92.0	
936.0	936.0	
308.0	308.0	
228.0	228.0	
181.0	181.0	
576.0	576.0	
263.0	263.0	
67.0	67.0	
151.0	151.0	
445.0	445.0	
878.0	878.0	
772.0	772.0	
820.0	820.0	
313.0	313.0	
560.0	560.0	
983.0	983.0	
38.0	38.0	
572.0	572.0	
887.0	887.0	
540.0	540.0	
839.0	839.0	
63.0	63.0	
912.0	912.0	
659.0	659.0	
342.0	342.0	
931.0	929.5	1.5
928.0	929.5	1.5
59.0	59.0	
354.0	354.0	
835.0	835.0	
547.0	547.0	
207.0	207.0	
805.0	805.0	
169.0	169.0	
429.0	429.0	
694.0	694.0	
413.0	413.0	
240.0	240.0	
437.0	437.0	
666.0	666.0	
206.0	206.0	
684.0	684.0	
978.0	978.0	
527.0	527.0	
286.0	286.0	
878.0	878.0	
8.0	8.0	
699.0	699.0	
349.0	349.0	
676.0	676.0	
342.0	342.0	
183.0	179.5	3.5
176.0	179.5	3.5
890.0	890.0	
670.0	670.0	
114.0	114.0	
805.0	805.0	
717.0	717.0	
777.0	777.0	
85.0	85.0	
405.0	405.0	
496.0	496.0	
698.0	698.0	
448.0	448.0	
878.0	878.0	
599.0	591.0	8.0
583.0	591.0	8.0
216.0	216.0	
682.0	682.0	
439.0	439.0	
6.0	6.0	
307.0	307.0	
773.0	773.0	
852.0	852.0	
691.0	691.0	
744.0	748.0	4.0
752.0	748.0	4.0
45.0	45.0	
4.0	4.0	
229.0	229.0	
441.0	441.0	
411.0	411.0	
979.0	979.0	
917.0	917.0	
287.0	287.0	
488.0	488.0	
998.0	998.0	
948.0	948.0	
617.0	617.0	
434.0	434.0	
299.0	299.0	
233.0	233.0	
170.0	170.0	
94.0	94.0	
618.0	618.0	
700.0	700.0	
535.0	535.0	
839.0	839.0	
574.0	574.0	
818.0	818.0	
789.0	789.0	
82.0	82.0	
299.0	299.0	
779.0	779.0	
235.0	235.0	
490.0	490.0	
421.0	421.0	
866.0	866.0	
647.0	647.0	
439.0	439.0	
343.0	343.0	
160.0	160.0	
802.0	802.0	
71.0	71.0	
354.0	354.0	
302.0	302.0	
389.0	389.0	
326.0	326.0	
498.0	498.0	
216.0	216.0	
43.0	43.0	
570.0	570.0	
535.0	535.0	
921.0	915.0	6.0
909.0	915.0	6.0
877.0	877.0	
505.0	505.0	
112.0	112.0	
541.0	541.0	
768.0	768.0	
466.0	466.0	
698.0	698.0	
333.0	333.0	
97.0	97.0	
866.0	866.0	
