Original	Reconstructed	Difference
708.0	708.0	
409.0	409.0	
252.0	252.0	
890.0	890.0	
191.0	191.0	
132.0	132.0	
510.0	510.0	
793.0	793.0	
921.0	921.0	
52.0	52.0	
323.0	323.0	
346.0	346.0	
402.0	402.0	
66.0	66.0	
486.0	486.0	
814.0	814.0	
938.0	938.0	
468.0	468.0	
54.0	54.0	
156.0	156.0	
186.0	186.0	
387.0	387.0	
761.0	761.0	
816.0	816.0	
497.0	497.0	
160.0	160.0	
474.0	474.0	
101.0	101.0	
209.0	209.0	
459.0	459.0	
794.0	794.0	
136.0	136.0	
173.0	173.0	
649.0	649.0	
397.0	397.0	
336.0	336.0	
795.0	795.0	
6.0	6.0	
835.0	835.0	
784.0	784.0	
981.0	981.0	
832.0	832.0	
82.0	82.0	
195.0	195.0	
16.0	16.0	
308.0	306.0	TRUE
304.0	306.0	TRUE
108.0	108.0	
750.0	750.0	
441.0	441.0	
298.0	298.0	
314.0	314.0	
407.0	407.0	
534.0	534.0	
748.0	748.0	
406.0	406.0	
434.0	434.0	
235.0	235.0	
151.0	151.0	
510.0	510.0	
706.0	706.0	
969.0	969.0	
695.0	695.0	
338.0	338.0	
713.0	713.0	
375.0	375.0	
498.0	498.0	
155.0	155.0	
806.0	806.0	
394.0	394.0	
2.0	2.0	
245.0	245.0	
606.0	606.0	
479.0	479.0	
513.0	513.0	
336.0	336.0	
668.0	668.0	
800.0	800.0	
62.0	62.0	
392.0	392.0	
153.0	153.0	
303.0	303.0	
616.0	616.0	
995.0	995.0	
157.0	157.0	
150.0	150.0	
365.0	365.0	
176.0	176.0	
744.0	744.0	
271.0	271.0	
145.0	145.0	
182.0	182.0	
386.0	386.0	
389.0	389.0	
267.0	267.0	
9.0	9.0	
357.0	357.0	
434.0	434.0	
474.0	474.0	
491.0	491.0	
177.0	177.0	
926.0	926.0	
875.0	875.0	
395.0	395.0	
815.0	815.0	
383.0	383.0	
421.0	421.0	
830.0	830.0	
451.0	451.0	
650.0	650.0	
18.0	18.0	
71.0	71.0	
535.0	535.0	
910.0	910.0	
896.0	896.0	
798.0	798.0	
307.0	307.0	
914.0	914.0	
562.0	562.0	
460.0	460.0	
252.0	252.0	
466.0	466.0	
104.0	104.0	
154.0	154.0	
591.0	591.0	
185.0	185.0	
644.0	644.0	
865.0	865.0	
587.0	587.0	
431.0	431.0	
639.0	639.0	
638.0	638.0	
469.0	469.0	
726.0	726.0	
800.0	800.0	
707.0	707.0	
622.0	622.0	
537.0	537.0	
473.0	473.0	
825.0	825.0	
120.0	120.0	
963.0	963.0	
773.0	773.0	
591.0	591.0	
278.0	278.0	
807.0	807.0	
946.0	946.0	
942.0	942.0	
912.0	912.0	
442.0	442.0	
143.0	143.0	
462.0	462.0	
345.0	345.0	
424.0	424.0	
645.0	645.0	
579.0	579.0	
755.0	755.0	
523.0	523.0	
176.0	176.0	
775.0	775.0	
978.0	978.0	
796.0	796.0	
747.0	747.0	
431.0	431.0	
904.0	904.0	
2.0	2.0	
314.0	314.0	
852.0	852.0	
996.0	996.0	
572.0	572.0	
235.0	235.0	
542.0	542.0	
188.0	188.0	
639.0	639.0	
511.0	511.0	
30.0	30.0	
966.0	966.0	
151.0	151.0	
594.0	594.0	
936.0	936.0	
677.0	677.0	
604.0	604.0	
359.0	359.0	
232.0	232.0	
357.0	357.0	
616.0	616.0	
956.0	956.0	
505.0	505.0	
488.0	488.0	
975.0	975.0	
644.0	644.0	
445.0	445.0	
954.0	954.0	
613.0	613.0	
151.0	151.0	
68.0	68.0	
767.0	767.0	
795.0	795.0	
165.0	165.0	
212.0	212.0	
178.0	178.0	
326.0	326.0	
921.0	921.0	
646.0	646.0	
788.0	788.0	
625.0	625.0	
193.0	193.0	
985.0	985.0	
455.0	455.0	
254.0	254.0	
628.0	628.0	
159.0	159.0	
806.0	806.0	
720.0	720.0	
405.0	405.0	
279.0	279.0	
366.0	366.0	
107.0	107.0	
890.0	890.0	
415.0	415.0	
176.0	176.0	
128.0	128.0	
706.0	706.0	
799.0	799.0	
28.0	28.0	
9.0	9.0	
654.0	654.0	
347.0	347.0	
58.0	58.0	
957.0	957.0	
990.0	990.0	
404.0	404.0	
654.0	654.0	
706.0	706.0	
262.0	262.0	
203.0	203.0	
359.0	359.0	
796.0	796.0	
201.0	201.0	
783.0	783.0	
103.0	103.0	
121.0	121.0	
921.0	921.0	
662.0	662.0	
8.0	8.0	
846.0	846.0	
420.0	420.0	
399.0	399.0	
722.0	722.0	
532.0	532.0	
496.0	496.0	
998.0	998.0	
580.0	580.0	
42.0	42.0	
426.0	426.0	
191.0	191.0	
212.0	212.0	
944.0	944.0	
159.0	159.0	
360.0	360.0	
98.0	98.0	
180.0	180.0	
932.0	932.0	
779.0	779.0	
223.0	223.0	
384.0	384.0	
132.0	132.0	
932.0	932.0	
810.0	810.0	
326.0	326.0	
355.0	355.0	
736.0	736.0	
116.0	116.0	
634.0	634.0	
393.0	393.0	
315.0	315.0	
831.0	831.0	
740.0	740.0	
998.0	998.0	
161.0	161.0	
459.0	459.0	
873.0	873.0	
842.0	842.0	
104.0	104.0	
767.0	767.0	
307.0	307.0	
745.0	745.0	
122.0	122.0	
784.0	784.0	
742.0	741.0	TRUE
740.0	741.0	TRUE
566.0	566.0	
536.0	536.0	
31.0	31.0	
218.0	218.0	
423.0	423.0	
149.0	149.0	
878.0	878.0	
375.0	375.0	
906.0	906.0	
118.0	118.0	
898.0	898.0	
465.0	465.0	
413.0	413.0	
95.0	95.0	
345.0	345.0	
281.0	281.0	
627.0	627.0	
223.0	223.0	
517.0	517.0	
380.0	380.0	
539.0	539.0	
467.0	467.0	
853.0	853.0	
811.0	811.0	
786.0	786.0	
622.0	622.0	
962.0	962.0	
286.0	286.0	
541.0	541.0	
588.0	588.0	
587.0	587.0	
742.0	742.0	
416.0	416.0	
727.0	727.0	
400.0	400.0	
723.0	723.0	
200.0	200.0	
910.0	910.0	
711.0	711.0	
632.0	632.0	
592.0	592.0	
802.0	802.0	
669.0	669.0	
201.0	201.0	
157.0	157.0	
131.0	131.0	
199.0	199.0	
14.0	14.0	
953.0	953.0	
828.0	828.0	
517.0	517.0	
119.0	119.0	
403.0	403.0	
519.0	519.0	
10.0	10.0	
94.0	94.0	
212.0	212.0	
234.0	234.0	
416.0	416.0	
128.0	128.0	
219.0	219.0	
767.0	767.0	
559.0	559.0	
226.0	226.0	
533.0	533.0	
488.0	488.0	
734.0	734.0	
333.0	333.0	
294.0	294.0	
399.0	399.0	
757.0	757.0	
708.0	708.0	
422.0	422.0	
744.0	744.0	
41.0	41.0	
840.0	840.0	
274.0	274.0	
858.0	858.0	
648.0	648.0	
165.0	165.0	
663.0	663.0	
319.0	319.0	
239.0	239.0	
631.0	631.0	
19.0	19.0	
641.0	641.0	
922.0	922.0	
769.0	769.0	
921.0	921.0	
211.0	211.0	
430.0	430.0	
857.0	857.0	
380.0	380.0	
178.0	178.0	
439.0	439.0	
698.0	698.0	
956.0	956.0	
173.0	173.0	
161.0	161.0	
73.0	73.0	
219.0	219.0	
96.0	96.0	
286.0	286.0	
853.0	853.0	
524.0	524.0	
221.0	221.0	
652.0	652.0	
901.0	901.0	
702.0	702.0	
449.0	449.0	
851.0	851.0	
653.0	653.0	
99.0	99.0	
832.0	832.0	
618.0	618.0	
697.0	697.0	
611.0	611.0	
936.0	936.0	
39.0	39.0	
444.0	444.0	
508.0	508.0	
888.0	888.0	
528.0	528.0	
38.0	38.0	
657.0	657.0	
436.0	436.0	
215.0	215.0	
856.0	856.0	
919.0	919.0	
822.0	822.0	
668.0	668.0	
255.0	255.0	
93.0	93.0	
85.0	85.0	
557.0	557.0	
710.0	710.0	
820.0	820.0	
844.0	844.0	
746.0	746.0	
860.0	860.0	
210.0	210.0	
258.0	258.0	
643.0	643.0	
515.0	515.0	
587.0	587.0	
362.0	362.0	
656.0	656.0	
639.0	639.0	
344.0	344.0	
830.0	830.0	
653.0	653.0	
85.0	85.0	
348.0	348.0	
194.0	194.0	
690.0	690.0	
722.0	722.0	
552.0	552.0	
180.0	180.0	
194.0	194.0	
841.0	841.0	
520.0	520.0	
189.0	189.0	
326.0	326.0	
45.0	45.0	
484.0	484.0	
983.0	983.0	
497.0	497.0	
845.0	845.0	
744.0	744.0	
555.0	555.0	
937.0	937.0	
801.0	801.0	
820.0	820.0	
89.0	89.0	
136.0	136.0	
775.0	775.0	
621.0	621.0	
906.0	906.0	
400.0	400.0	
613.0	613.0	
400.0	400.0	
667.0	667.0	
879.0	879.0	
524.0	524.0	
417.0	417.0	
878.0	878.0	
992.0	992.0	
267.0	267.0	
361.0	361.0	
659.0	659.0	
880.0	880.0	
821.0	821.0	
922.0	922.0	
138.0	138.0	
302.0	302.0	
788.0	788.0	
14.0	14.0	
955.0	955.0	
287.0	287.0	
628.0	628.0	
695.0	692.5	TRUE
690.0	692.5	TRUE
771.0	771.0	
982.0	982.0	
311.0	311.0	
766.0	766.0	
190.0	190.0	
938.0	938.0	
195.0	195.0	
931.0	931.0	
935.0	935.0	
900.0	900.0	
556.0	556.0	
23.0	23.0	
376.0	376.0	
930.0	930.0	
445.0	445.0	
352.0	352.0	
244.0	244.0	
659.0	659.0	
90.0	90.0	
634.0	634.0	
82.0	82.0	
347.0	347.0	
102.0	102.0	
121.0	121.0	
889.0	889.0	
580.0	580.0	
428.0	428.0	
526.0	526.0	
440.0	440.0	
532.0	532.0	
287.0	287.0	
646.0	646.0	
309.0	309.0	
375.0	375.0	
855.0	855.0	
1000.0	1000.0	
419.0	419.0	
987.0	987.0	
54.0	54.0	
391.0	391.0	
16.0	16.0	
162.0	162.0	
830.0	830.0	
797.0	797.0	
671.0	671.0	
238.0	238.0	
329.0	329.0	
729.0	729.0	
8.0	8.0	
191.0	191.0	
570.0	570.0	
14.0	14.0	
220.0	220.0	
454.0	454.0	
667.0	667.0	
747.0	747.0	
977.0	977.0	
663.0	663.0	
953.0	953.0	
699.0	699.0	
521.0	521.0	
303.0	303.0	
773.0	773.0	
388.0	388.0	
284.0	284.0	
869.0	869.0	
365.0	365.0	
616.0	616.0	
510.0	510.0	
883.0	883.0	
377.0	377.0	
903.0	903.0	
282.0	282.0	
584.0	584.0	
266.0	266.0	
90.0	90.0	
926.0	926.0	
708.0	708.0	
874.0	874.0	
266.0	266.0	
936.0	936.0	
518.0	518.0	
415.0	415.0	
308.0	308.0	
743.0	743.0	
49.0	49.0	
116.0	116.0	
869.0	869.0	
692.0	692.0	
224.0	224.0	
890.0	890.0	
877.0	877.0	
430.0	430.0	
837.0	837.0	
357.0	357.0	
943.0	943.0	
749.0	749.0	
17.0	17.0	
140.0	140.0	
151.0	151.0	
311.0	311.0	
145.0	145.0	
180.0	180.0	
103.0	103.0	
918.0	918.0	
291.0	291.0	
563.0	563.0	
926.0	926.0	
165.0	165.0	
370.0	370.0	
272.0	272.0	
512.0	512.0	
690.0	690.0	
394.0	394.0	
107.0	107.0	
352.0	352.0	
530.0	530.0	
927.0	927.0	
881.0	881.0	
173.0	173.0	
549.0	549.0	
570.0	570.0	
829.0	829.0	
931.0	931.0	
939.0	939.0	
746.0	746.0	
496.0	496.0	
293.0	293.0	
307.0	307.0	
984.0	984.0	
113.0	113.0	
613.0	613.0	
593.0	593.0	
586.0	586.0	
839.0	839.0	
120.0	120.0	
392.0	392.0	
735.0	735.0	
361.0	361.0	
981.0	981.0	
726.0	726.0	
881.0	881.0	
605.0	605.0	
320.0	320.0	
102.0	102.0	
769.0	769.0	
997.0	997.0	
493.0	493.0	
514.0	514.0	
101.0	101.0	
946.0	946.0	
641.0	641.0	
178.0	178.0	
620.0	620.0	
752.0	752.0	
785.0	785.0	
538.0	538.0	
395.0	395.0	
924.0	924.0	
969.0	969.0	
491.0	491.0	
774.0	774.0	
619.0	619.0	
641.0	641.0	
94.0	94.0	
420.0	420.0	
204.0	204.0	
593.0	593.0	
675.0	675.0	
959.0	959.0	
703.0	703.0	
935.0	935.0	
474.0	474.0	
795.0	795.0	
263.0	263.0	
173.0	173.0	
861.0	861.0	
360.0	360.0	
884.0	884.0	
972.0	972.0	
11.0	11.0	
508.0	508.0	
352.0	352.0	
81.0	81.0	
737.0	737.0	
24.0	24.0	
196.0	196.0	
158.0	158.0	
81.0	81.0	
575.0	575.0	
238.0	238.0	
725.0	725.0	
163.0	163.0	
373.0	373.0	
74.0	74.0	
742.0	742.0	
524.0	524.0	
54.0	54.0	
176.0	176.0	
847.0	847.0	
223.0	223.0	
528.0	528.0	
591.0	591.0	
639.0	639.0	
708.0	708.0	
48.0	48.0	
491.0	491.0	
257.0	257.0	
651.0	651.0	
251.0	251.0	
754.0	754.0	
811.0	811.0	
51.0	51.0	
305.0	305.0	
709.0	709.0	
83.0	83.0	
602.0	602.0	
120.0	120.0	
31.0	31.0	
801.0	801.0	
565.0	565.0	
893.0	893.0	
740.0	740.0	
783.0	783.0	
905.0	905.0	
645.0	645.0	
136.0	136.0	
627.0	627.0	
200.0	200.0	
416.0	416.0	
664.0	664.0	
847.0	847.0	
44.0	44.0	
695.0	695.0	
618.0	618.0	
119.0	119.0	
942.0	942.0	
273.0	273.0	
748.0	748.0	
25.0	25.0	
565.0	565.0	
476.0	476.0	
254.0	254.0	
297.0	297.0	
740.0	740.0	
515.0	515.0	
866.0	866.0	
106.0	106.0	
207.0	207.0	
92.0	92.0	
645.0	645.0	
13.0	13.0	
986.0	986.0	
718.0	718.0	
609.0	609.0	
13.0	13.0	
822.0	822.0	
172.0	172.0	
154.0	154.0	
588.0	588.0	
474.0	474.0	
178.0	178.0	
377.0	377.0	
130.0	130.0	
198.0	198.0	
586.0	586.0	
441.0	441.0	
634.0	634.0	
34.0	34.0	
564.0	564.0	
324.0	324.0	
928.0	928.0	
342.0	342.0	
636.0	636.0	
805.0	805.0	
988.0	988.0	
26.0	26.0	
708.0	708.0	
294.0	294.0	
665.0	665.0	
41.0	41.0	
437.0	437.0	
924.0	924.0	
166.0	166.0	
79.0	79.0	
582.0	582.0	
653.0	653.0	
748.0	748.0	
723.0	723.0	
679.0	679.0	
475.0	475.0	
736.0	736.0	
862.0	862.0	
463.0	463.0	
399.0	399.0	
602.0	602.0	
821.0	821.0	
430.0	430.0	
889.0	889.0	
788.0	788.0	
87.0	87.0	
946.0	946.0	
564.0	564.0	
779.0	779.0	
163.0	163.0	
53.0	53.0	
70.0	70.0	
946.0	946.0	
682.0	682.0	
981.0	981.0	
537.0	537.0	
136.0	136.0	
45.0	45.0	
74.0	74.0	
949.0	949.0	
244.0	244.0	
723.0	723.0	
844.0	844.0	
790.0	790.0	
986.0	986.0	
831.0	831.0	
37.0	37.0	
532.0	532.0	
375.0	375.0	
161.0	161.0	
1.0	1.0	
767.0	767.0	
344.0	344.0	
747.0	747.0	
599.0	599.0	
940.0	940.0	
950.0	950.0	
589.0	589.0	
521.0	521.0	
505.0	505.0	
996.0	996.0	
509.0	509.0	
605.0	605.0	
633.0	633.0	
557.0	557.0	
728.0	728.0	
699.0	699.0	
906.0	906.0	
942.0	942.0	
370.0	370.0	
382.0	382.0	
433.0	433.0	
98.0	98.0	
479.0	479.0	
256.0	256.0	
589.0	589.0	
534.0	534.0	
577.0	577.0	
601.0	601.0	
76.0	76.0	
222.0	222.0	
713.0	713.0	
398.0	398.0	
852.0	852.0	
494.0	494.0	
969.0	969.0	
606.0	606.0	
172.0	172.0	
203.0	203.0	
647.0	644.0	TRUE
641.0	644.0	TRUE
633.0	633.0	
597.0	597.0	
383.0	383.0	
442.0	442.0	
959.0	959.0	
899.0	899.0	
1000.0	1000.0	
171.0	171.0	
330.0	330.0	
736.0	736.0	
335.0	335.0	
442.0	442.0	
967.0	967.0	
427.0	427.0	
154.0	154.0	
682.0	682.0	
605.0	605.0	
618.0	618.0	
224.0	224.0	
29.0	29.0	
379.0	379.0	
916.0	916.0	
220.0	220.0	
474.0	474.0	
885.0	886.5	TRUE
888.0	886.5	TRUE
946.0	946.0	
164.0	164.0	
389.0	389.0	
455.0	455.0	
281.0	281.0	
259.0	259.0	
106.0	106.0	
78.0	78.0	
779.0	779.0	
111.0	111.0	
462.0	462.0	
363.0	363.0	
39.0	39.0	
131.0	131.0	
638.0	638.0	
503.0	503.0	
154.0	154.0	
180.0	180.0	
344.0	344.0	
847.0	847.0	
715.0	715.0	
700.0	700.0	
903.0	903.0	
770.0	770.0	
897.0	897.0	
725.0	725.0	
451.0	451.0	
591.0	591.0	
222.0	222.0	
406.0	406.0	
357.0	357.0	
123.0	123.0	
889.0	889.0	
275.0	275.0	
597.0	597.0	
280.0	280.0	
561.0	561.0	
141.0	141.0	
192.0	192.0	
560.0	560.0	
161.0	161.0	
119.0	119.0	
767.0	767.0	
779.0	779.0	
244.0	244.0	
340.0	340.0	
749.0	749.0	
787.0	787.0	
441.0	441.0	
105.0	105.0	
730.0	730.0	
744.0	744.0	
216.0	216.0	
357.0	357.0	
392.0	392.0	
932.0	932.0	
691.0	691.0	
939.0	939.0	
240.0	240.0	
51.0	51.0	
266.0	266.0	
794.0	794.0	
366.0	366.0	
661.0	661.0	
681.0	681.0	
657.0	657.0	
139.0	139.0	
311.0	311.0	
501.0	501.0	
11.0	11.0	
52.0	52.0	
773.0	773.0	
451.0	451.0	
936.0	936.0	
123.0	123.0	
82.0	82.0	
603.0	603.0	
492.0	492.0	
45.0	45.0	
829.0	829.0	
388.0	388.0	
695.0	695.0	
670.0	670.0	
250.0	250.0	
598.0	598.0	
115.0	115.0	
136.0	136.0	
95.0	95.0	
942.0	942.0	
377.0	377.0	
904.0	904.0	
243.0	243.0	
363.0	363.0	
201.0	201.0	
451.0	451.0	
567.0	567.0	
929.0	929.0	
349.0	349.0	
959.0	959.0	
732.0	732.0	
260.0	260.0	
431.0	431.0	
583.0	583.0	
700.0	700.0	
73.0	73.0	
327.0	327.0	
920.0	920.0	
362.0	362.0	
389.0	389.0	
818.0	818.0	
581.0	581.0	
634.0	634.0	
59.0	59.0	
965.0	965.0	
757.0	757.0	
259.0	259.0	
944.0	944.0	
39.0	39.0	
554.0	554.0	
9.0	9.0	
426.0	426.0	
206.0	206.0	
272.0	272.0	
900.0	900.0	
520.0	520.0	
440.0	440.0	
169.0	169.0	
64.0	64.0	
97.0	97.0	
937.0	937.0	
497.0	497.0	
752.0	752.0	
969.0	969.0	
27.0	27.0	
459.0	459.0	
922.0	922.0	
69.0	69.0	
26.0	26.0	
799.0	799.0	
138.0	138.0	
831.0	831.0	
333.0	333.0	
59.0	59.0	
763.0	763.0	
616.0	616.0	
692.0	692.0	
958.0	958.0	
220.0	220.0	
325.0	325.0	
739.0	739.0	
515.0	515.0	
567.0	567.0	
727.0	727.0	
292.0	292.0	
353.0	353.0	
716.0	716.0	
153.0	153.0	
483.0	483.0	
860.0	860.0	
91.0	91.0	
723.0	723.0	
824.0	824.0	
434.0	434.0	
548.0	548.0	
870.0	870.0	
847.0	847.0	
149.0	149.0	
360.0	360.0	
883.0	883.0	
563.0	563.0	
943.0	943.0	
529.0	529.0	
845.0	845.0	
162.0	162.0	
761.0	761.0	
653.0	653.0	
260.0	260.0	
531.0	531.0	
132.0	132.0	
646.0	646.0	
673.0	673.0	
53.0	53.0	
786.0	786.0	
589.0	589.0	
126.0	126.0	
691.0	691.0	
27.0	27.0	
710.0	710.0	
965.0	965.0	
454.0	454.0	
215.0	215.0	
348.0	348.0	
795.0	795.0	
400.0	400.0	
814.0	814.0	
460.0	460.0	
336.0	336.0	
27.0	27.0	
586.0	586.0	
903.0	903.0	
859.0	859.0	
176.0	176.0	
75.0	75.0	
819.0	819.0	
187.0	187.0	
732.0	732.0	
149.0	149.0	
397.0	397.0	
106.0	106.0	
187.0	187.0	
606.0	606.0	
76.0	76.0	
301.0	301.0	
569.0	569.0	
15.0	15.0	
456.0	456.0	
530.0	530.0	
178.0	178.0	
858.0	858.0	
423.0	423.0	
104.0	104.0	
465.0	465.0	
79.0	79.0	
374.0	374.0	
352.0	352.0	
847.0	847.0	
328.0	328.0	
987.0	987.0	
631.0	631.0	
678.0	678.0	
674.0	674.0	
61.0	61.0	
779.0	779.0	
1.0	1.0	
323.0	323.0	
895.0	895.0	
244.0	244.0	
473.0	473.0	
612.0	612.0	
96.0	96.0	
569.0	569.0	
420.0	420.0	
976.0	976.0	
142.0	142.0	
880.0	880.0	
797.0	797.0	
716.0	716.0	
0.0	0.0	
418.0	418.0	
367.0	367.0	
942.0	942.0	
60.0	60.0	
875.0	875.0	
389.0	389.0	
481.0	481.0	
782.0	782.0	
83.0	83.0	
808.0	808.0	
852.0	852.0	
34.0	34.0	
890.0	890.0	
682.0	682.0	
726.0	726.0	
716.0	716.0	
426.0	426.0	
389.0	389.0	
968.0	968.0	
556.0	556.0	
53.0	53.0	
75.0	75.0	
618.0	618.0	
146.0	146.0	
114.0	114.0	
244.0	244.0	
851.0	851.0	
907.0	907.0	
949.0	949.0	
845.0	845.0	
293.0	293.0	
240.0	240.0	
796.0	796.0	
82.0	82.0	
186.0	186.0	
252.0	252.0	
830.0	830.0	
546.0	546.0	
598.0	598.0	
269.0	269.0	
805.0	805.0	
526.0	526.0	
8.0	8.0	
256.0	256.0	
677.0	677.0	
543.0	543.0	
392.0	392.0	
526.0	526.0	
75.0	75.0	
672.0	672.0	
924.0	924.0	
880.0	880.0	
531.0	531.0	
240.0	240.0	
506.0	506.0	
103.0	103.0	
812.0	812.0	
225.0	225.0	
477.0	477.0	
2.0	2.0	
810.0	810.0	
94.0	94.0	
848.0	848.0	
3.0	3.0	
924.0	924.0	
440.0	440.0	
703.0	703.0	
958.0	958.0	
383.0	383.0	
440.0	440.0	
447.0	447.0	
852.0	852.0	
604.0	604.0	
456.0	456.0	
533.0	533.0	
275.0	275.0	
42.0	42.0	
583.0	583.0	
990.0	990.0	
435.0	435.0	
31.0	31.0	
355.0	355.0	
691.0	691.0	
87.0	87.0	
638.0	638.0	
576.0	576.0	
66.0	66.0	
680.0	680.0	
899.0	899.0	
685.0	685.0	
473.0	473.0	
199.0	199.0	
879.0	879.0	
497.0	497.0	
137.0	137.0	
833.0	833.0	
414.0	414.0	
832.0	832.0	
829.0	829.0	
322.0	322.0	
184.0	184.0	
394.0	394.0	
974.0	974.0	
609.0	609.0	
719.0	719.0	
922.0	922.0	
372.0	372.0	
774.0	774.0	
877.0	877.0	
687.0	687.0	
53.0	53.0	
107.0	107.0	
658.0	658.0	
316.0	316.0	
431.0	431.0	
339.0	339.0	
744.0	744.0	
509.0	509.0	
515.0	515.0	
313.0	313.0	
143.0	143.0	
761.0	761.0	
125.0	125.0	
281.0	281.0	
260.0	260.0	
553.0	553.0	
391.0	391.0	
569.0	569.0	
708.0	708.0	
591.0	591.0	
801.0	801.0	
991.0	991.0	
582.0	582.0	
983.0	983.0	
581.0	581.0	
902.0	902.0	
105.0	105.0	
450.0	450.0	
756.0	756.0	
244.0	244.0	
407.0	407.0	
269.0	269.0	
311.0	311.0	
786.0	786.0	
75.0	75.0	
904.0	904.0	
423.0	423.0	
971.0	971.0	
128.0	128.0	
639.0	639.0	
321.0	320.0	TRUE
319.0	320.0	TRUE
519.0	519.0	
