Original	Reconstructed	Difference
794.0	794.0	
958.0	958.0	
338.0	338.0	
69.0	69.0	
885.0	885.0	
359.0	359.0	
839.0	839.0	
33.0	33.0	
142.0	142.0	
196.0	196.0	
215.0	215.0	
710.0	710.0	
752.0	752.0	
107.0	107.0	
372.0	372.0	
512.0	512.0	
550.0	550.0	
362.0	362.0	
688.0	684.0	4.0
680.0	684.0	4.0
920.0	920.0	
791.0	791.0	
117.0	117.0	
201.0	201.0	
47.0	47.0	
335.0	335.0	
30.0	30.0	
680.0	680.0	
752.0	752.0	
984.0	984.0	
232.0	232.0	
945.0	945.0	
21.0	21.0	
265.0	265.0	
615.0	615.0	
553.0	553.0	
498.0	498.0	
151.0	151.0	
217.0	217.0	
527.0	527.0	
875.0	875.0	
640.0	640.0	
621.0	621.0	
775.0	775.0	
872.0	872.0	
755.0	755.0	
370.0	370.0	
748.0	748.0	
94.0	94.0	
780.0	780.0	
358.0	358.0	
163.0	163.0	
129.0	129.0	
702.0	702.0	
66.0	66.0	
769.0	769.0	
409.0	409.0	
409.0	409.0	
740.0	740.0	
488.0	488.0	
615.0	615.0	
425.0	425.0	
405.0	405.0	
282.0	282.0	
950.0	950.0	
59.0	59.0	
79.0	79.0	
355.0	355.0	
315.0	318.0	3.0
321.0	318.0	3.0
792.0	792.0	
456.0	456.0	
278.0	278.0	
366.0	366.0	
674.0	674.0	
263.0	263.0	
794.0	794.0	
836.0	836.0	
286.0	286.0	
910.0	910.0	
647.0	647.0	
667.0	667.0	
348.0	348.0	
22.0	22.0	
876.0	876.0	
550.0	550.0	
503.0	503.0	
463.0	463.0	
658.0	658.0	
456.0	456.0	
579.0	579.0	
202.0	202.0	
973.0	973.0	
257.0	257.0	
106.0	106.0	
889.0	889.0	
733.0	733.0	
598.0	598.0	
453.0	453.0	
169.0	169.0	
813.0	813.0	
697.0	697.0	
2.0	2.0	
570.0	570.0	
772.0	772.0	
794.0	794.0	
855.0	855.0	
528.0	528.0	
72.0	72.0	
455.0	455.0	
993.0	993.0	
601.0	601.0	
960.0	960.0	
407.0	407.0	
911.0	911.0	
882.0	882.0	
700.0	697.0	3.0
694.0	697.0	3.0
249.0	249.0	
588.0	588.0	
861.0	861.0	
960.0	960.0	
681.0	681.0	
894.0	894.0	
485.0	485.0	
181.0	181.0	
311.0	315.5	4.5
320.0	315.5	4.5
168.0	168.0	
970.0	970.0	
912.0	912.0	
250.0	250.0	
308.0	308.0	
219.0	219.0	
760.0	760.0	
817.0	817.0	
817.0	817.0	
886.0	886.0	
433.0	433.0	
643.0	643.0	
468.0	468.0	
562.0	562.0	
323.0	323.0	
934.0	934.0	
881.0	881.0	
231.0	231.0	
135.0	135.0	
216.0	216.0	
964.0	964.0	
182.0	182.0	
183.0	183.0	
465.0	465.0	
670.0	670.0	
588.0	588.0	
251.0	251.0	
167.0	167.0	
203.0	203.0	
933.0	933.0	
636.0	636.0	
950.0	950.0	
46.0	46.0	
267.0	267.0	
307.0	307.0	
990.0	990.0	
809.0	809.0	
305.0	305.0	
563.0	563.0	
141.0	141.0	
73.0	73.0	
250.0	250.0	
749.0	749.0	
387.0	387.0	
684.0	684.0	
781.0	781.0	
585.0	585.0	
55.0	55.0	
934.0	934.0	
779.0	779.0	
84.0	84.0	
340.0	340.0	
590.0	590.0	
755.0	755.0	
290.0	290.0	
347.0	347.0	
406.0	406.0	
787.0	787.0	
708.0	708.0	
250.0	250.0	
661.0	661.0	
846.0	846.0	
789.0	789.0	
98.0	98.0	
546.0	546.0	
206.0	206.0	
475.0	475.0	
741.0	741.0	
363.0	363.0	
251.0	251.0	
325.0	325.0	
871.0	871.0	
344.0	344.0	
486.0	486.0	
752.0	752.0	
647.0	647.0	
898.0	898.0	
297.0	297.0	
70.0	70.0	
550.0	550.0	
979.0	979.0	
543.0	543.0	
591.0	591.0	
885.0	885.0	
704.0	704.0	
591.0	591.0	
149.0	149.0	
5.0	5.0	
9.0	9.0	
674.0	674.0	
92.0	92.0	
337.0	337.0	
46.0	46.0	
620.0	620.0	
323.0	323.0	
838.0	838.0	
218.0	218.0	
252.0	252.0	
321.0	321.0	
836.0	836.0	
84.0	84.0	
629.0	629.0	
129.0	129.0	
959.0	959.0	
472.0	472.0	
843.0	843.0	
425.0	425.0	
238.0	238.0	
348.0	348.0	
732.0	732.0	
455.0	455.0	
799.0	799.0	
496.0	496.0	
951.0	951.0	
604.0	604.0	
949.0	949.0	
29.0	29.0	
311.0	311.0	
271.0	271.0	
931.0	931.0	
272.0	272.0	
812.0	812.0	
471.0	471.0	
152.0	152.0	
180.0	180.0	
573.0	573.0	
185.0	185.0	
218.0	218.0	
726.0	726.0	
546.0	546.0	
213.0	213.0	
746.0	746.0	
76.0	76.0	
762.0	762.0	
240.0	240.0	
592.0	592.0	
803.0	803.0	
993.0	993.0	
479.0	479.0	
314.0	314.0	
818.0	818.0	
957.0	957.0	
349.0	349.0	
907.0	907.0	
745.0	745.0	
19.0	19.0	
292.0	292.0	
925.0	925.0	
590.0	590.0	
51.0	51.0	
782.0	782.0	
918.0	918.0	
424.0	424.0	
855.0	855.0	
636.0	636.0	
480.0	480.0	
728.0	728.0	
380.0	380.0	
463.0	467.5	4.5
472.0	467.5	4.5
878.0	878.0	
764.0	764.0	
530.0	530.0	
510.0	510.0	
865.0	865.0	
809.0	809.0	
685.0	685.0	
884.0	884.0	
524.0	524.0	
36.0	36.0	
89.0	89.0	
466.0	466.0	
714.0	714.0	
432.0	432.0	
163.0	163.0	
613.0	613.0	
499.0	499.0	
940.0	940.0	
552.0	552.0	
687.0	687.0	
715.0	715.0	
688.0	688.0	
502.0	502.0	
353.0	353.0	
927.0	927.0	
169.0	169.0	
383.0	383.0	
361.0	361.0	
969.0	969.0	
950.0	950.0	
748.0	748.0	
638.0	638.0	
207.0	207.0	
940.0	940.0	
434.0	434.0	
243.0	243.0	
667.0	667.0	
373.0	373.0	
720.0	720.0	
442.0	442.0	
283.0	283.0	
130.0	130.0	
926.0	926.0	
844.0	844.0	
870.0	870.0	
667.0	667.0	
577.0	577.0	
1000.0	1000.0	
882.0	882.0	
191.0	191.0	
827.0	827.0	
608.0	608.0	
68.0	68.0	
104.0	104.0	
398.0	398.0	
453.0	453.0	
198.0	195.5	2.5
193.0	195.5	2.5
716.0	716.0	
120.0	120.0	
970.0	970.0	
592.0	592.0	
177.0	177.0	
35.0	35.0	
279.0	276.5	2.5
274.0	276.5	2.5
793.0	793.0	
191.0	191.0	
465.0	465.0	
382.0	382.0	
426.0	426.0	
304.0	304.0	
484.0	484.0	
855.0	855.0	
979.0	979.0	
587.0	587.0	
608.0	608.0	
351.0	351.0	
355.0	355.0	
421.0	421.0	
257.0	255.5	1.5
254.0	255.5	1.5
183.0	183.0	
420.0	420.0	
692.0	692.0	
804.0	804.0	
170.0	170.0	
672.0	672.0	
148.0	148.0	
187.0	187.0	
508.0	508.0	
637.0	637.0	
712.0	712.0	
648.0	648.0	
329.0	329.0	
467.0	467.0	
130.0	130.0	
268.0	268.0	
923.0	923.0	
402.0	402.0	
184.0	184.0	
843.0	843.0	
823.0	823.0	
408.0	408.0	
381.0	381.0	
843.0	843.0	
474.0	474.0	
488.0	488.0	
1000.0	1000.0	
614.0	614.0	
934.0	934.0	
656.0	656.0	
157.0	157.0	
537.0	537.0	
179.0	179.0	
612.0	612.0	
532.0	532.0	
706.0	706.0	
236.0	236.0	
648.0	648.0	
668.0	668.0	
228.0	228.0	
839.0	839.0	
246.0	246.0	
662.0	662.0	
316.0	316.0	
251.0	251.0	
278.0	278.0	
510.0	510.0	
280.0	280.0	
831.0	831.0	
466.0	466.0	
816.0	816.0	
377.0	377.0	
658.0	658.0	
686.0	686.0	
858.0	858.0	
583.0	583.0	
317.0	317.0	
6.0	6.0	
795.0	795.0	
21.0	21.0	
521.0	521.0	
627.0	627.0	
276.0	276.0	
443.0	443.0	
759.0	759.0	
6.0	6.0	
572.0	572.0	
870.0	870.0	
148.0	148.0	
891.0	891.0	
207.0	207.0	
941.0	941.0	
510.0	510.0	
601.0	601.0	
692.0	692.0	
737.0	737.0	
264.0	264.0	
770.0	770.0	
454.0	454.0	
170.0	170.0	
279.0	279.0	
905.0	905.0	
765.0	765.0	
832.0	832.0	
259.0	259.0	
838.0	838.0	
644.0	644.0	
448.0	448.0	
81.0	81.0	
64.0	64.0	
164.0	164.0	
83.0	83.0	
285.0	285.0	
132.0	132.0	
28.0	28.0	
208.0	208.0	
791.0	791.0	
78.0	78.0	
481.0	481.0	
766.0	766.0	
400.0	400.0	
196.0	196.0	
964.0	964.0	
189.0	189.0	
107.0	107.0	
331.0	331.0	
703.0	703.0	
982.0	982.0	
805.0	805.0	
448.0	448.0	
902.0	902.0	
398.0	398.0	
185.0	185.0	
457.0	457.0	
763.0	763.0	
663.0	663.0	
947.0	947.0	
998.0	998.0	
187.0	187.0	
454.0	454.0	
435.0	435.0	
623.0	623.0	
404.0	404.0	
317.0	317.0	
887.0	887.0	
194.0	194.0	
972.0	972.0	
716.0	716.0	
990.0	990.0	
189.0	189.0	
917.0	913.5	3.5
910.0	913.5	3.5
181.0	181.0	
424.0	424.0	
153.0	153.0	
192.0	192.0	
52.0	52.0	
449.0	449.0	
455.0	455.0	
978.0	978.0	
552.0	552.0	
255.0	255.0	
431.0	431.0	
576.0	576.0	
471.0	471.0	
680.0	680.0	
633.0	633.0	
227.0	227.0	
784.0	784.0	
594.0	594.0	
842.0	842.0	
140.0	140.0	
977.0	977.0	
172.0	172.0	
160.0	160.0	
432.0	432.0	
168.0	168.0	
629.0	629.0	
761.0	761.0	
162.0	162.0	
917.0	917.0	
443.0	443.0	
932.0	932.0	
570.0	570.0	
103.0	103.0	
297.0	297.0	
125.0	125.0	
293.0	293.0	
396.0	396.0	
764.0	764.0	
442.0	442.0	
227.0	227.0	
980.0	980.0	
817.0	817.0	
695.0	693.5	1.5
692.0	693.5	1.5
215.0	215.0	
117.0	117.0	
70.0	70.0	
359.0	359.0	
955.0	955.0	
157.0	157.0	
901.0	901.0	
966.0	966.0	
652.0	652.0	
709.0	709.0	
740.0	740.0	
191.0	191.0	
60.0	60.0	
47.0	47.0	
882.0	882.0	
996.0	996.0	
979.0	979.0	
6.0	6.0	
527.0	527.0	
574.0	574.0	
19.0	19.0	
175.0	175.0	
876.0	876.0	
751.0	751.0	
895.0	895.0	
213.0	213.0	
664.0	664.0	
56.0	56.0	
848.0	848.0	
115.0	115.0	
611.0	611.0	
171.0	171.0	
918.0	918.0	
501.0	501.0	
581.0	581.0	
909.0	909.0	
902.0	902.0	
225.0	225.0	
482.0	482.0	
438.0	438.0	
456.0	456.0	
721.0	721.0	
409.0	409.0	
287.0	287.0	
950.0	950.0	
438.0	438.0	
559.0	559.0	
204.0	204.0	
902.0	902.0	
698.0	698.0	
416.0	416.0	
137.0	137.0	
915.0	915.0	
196.0	196.0	
989.0	989.0	
282.0	282.0	
52.0	52.0	
23.0	23.0	
764.0	764.0	
853.0	853.0	
787.0	787.0	
859.0	859.0	
375.0	377.5	2.5
380.0	377.5	2.5
963.0	963.0	
251.0	251.0	
671.0	671.0	
365.0	365.0	
513.0	513.0	
719.0	719.0	
556.0	556.0	
485.0	485.0	
735.0	735.0	
11.0	11.0	
893.0	893.0	
686.0	686.0	
643.0	643.0	
471.0	471.0	
684.0	684.0	
583.0	583.0	
73.0	73.0	
617.0	617.0	
922.0	922.0	
823.0	823.0	
713.0	713.0	
548.0	548.0	
832.0	832.0	
690.0	690.0	
161.0	161.0	
454.0	454.0	
745.0	745.0	
277.0	277.0	
617.0	617.0	
851.0	851.0	
980.0	980.0	
718.0	718.0	
192.0	192.0	
645.0	645.0	
994.0	994.0	
620.0	620.0	
114.0	114.0	
585.0	585.0	
484.0	484.0	
470.0	470.0	
918.0	918.0	
80.0	80.0	
696.0	696.0	
922.0	922.0	
254.0	254.0	
951.0	951.0	
411.0	411.0	
784.0	784.0	
142.0	142.0	
6.0	6.0	
287.0	287.0	
308.0	308.0	
428.0	428.0	
790.0	790.0	
671.0	671.0	
103.0	103.0	
530.0	530.0	
41.0	41.0	
457.0	457.0	
610.0	610.0	
10.0	10.0	
414.0	414.0	
464.0	464.0	
84.0	84.0	
825.0	825.0	
594.0	594.0	
19.0	19.0	
400.0	400.0	
949.0	949.0	
386.0	386.0	
868.0	868.0	
309.0	309.0	
953.0	953.0	
572.0	572.0	
349.0	349.0	
429.0	429.0	
45.0	45.0	
568.0	568.0	
366.0	366.0	
267.0	267.0	
507.0	507.0	
523.0	523.0	
905.0	905.0	
790.0	790.0	
517.0	517.0	
138.0	138.0	
716.0	716.0	
907.0	907.0	
724.0	724.0	
141.0	141.0	
139.0	139.0	
469.0	469.0	
234.0	234.0	
972.0	972.0	
468.0	468.0	
552.0	552.0	
401.0	401.0	
343.0	343.0	
555.0	555.0	
493.0	493.0	
278.0	278.0	
890.0	890.0	
328.0	328.0	
987.0	987.0	
891.0	891.0	
393.0	393.0	
830.0	830.0	
85.0	85.0	
201.0	201.0	
844.0	844.0	
688.0	688.0	
321.0	321.0	
242.0	242.0	
875.0	875.0	
965.0	965.0	
976.0	976.0	
23.0	23.0	
227.0	227.0	
648.0	648.0	
360.0	360.0	
22.0	22.0	
937.0	937.0	
985.0	985.0	
214.0	214.0	
954.0	954.0	
745.0	745.0	
577.0	577.0	
650.0	650.0	
496.0	496.0	
28.0	28.0	
858.0	858.0	
190.0	190.0	
160.0	160.0	
417.0	417.0	
79.0	79.0	
880.0	880.0	
801.0	801.0	
15.0	15.0	
313.0	313.0	
162.0	162.0	
105.0	105.0	
834.0	834.0	
78.0	78.0	
536.0	536.0	
462.0	463.0	1.0
464.0	463.0	1.0
571.0	571.0	
950.0	950.0	
759.0	759.0	
600.0	600.0	
821.0	821.0	
804.0	804.0	
892.0	892.0	
277.0	277.0	
242.0	242.0	
192.0	192.0	
135.0	135.0	
818.0	818.0	
474.0	474.0	
995.0	995.0	
929.0	929.0	
819.0	819.0	
557.0	557.0	
488.0	488.0	
832.0	832.0	
917.0	917.0	
612.0	614.0	2.0
616.0	614.0	2.0
167.0	167.0	
34.0	34.0	
658.0	658.0	
601.0	601.0	
681.0	681.0	
937.0	937.0	
387.0	387.0	
785.0	785.0	
917.0	917.0	
26.0	26.0	
39.0	39.0	
905.0	905.0	
304.0	304.0	
31.0	31.0	
612.0	612.0	
738.0	738.0	
428.0	428.0	
444.0	444.0	
390.0	390.0	
587.0	587.0	
432.0	432.0	
890.0	890.0	
966.0	966.0	
743.0	743.0	
678.0	678.0	
352.0	352.0	
203.0	203.0	
813.0	813.0	
258.0	258.0	
964.0	964.0	
56.0	56.0	
760.0	760.0	
910.0	910.0	
997.0	997.0	
985.0	985.0	
538.0	538.0	
957.0	954.0	3.0
951.0	954.0	3.0
819.0	819.0	
230.0	230.0	
902.0	902.0	
532.0	532.0	
146.0	146.0	
534.0	534.0	
526.0	526.0	
672.0	672.0	
301.0	301.0	
652.0	652.0	
372.0	372.0	
267.0	267.0	
289.0	289.0	
78.0	78.0	
508.0	508.0	
311.0	311.0	
791.0	791.0	
260.0	260.0	
28.0	28.0	
97.0	97.0	
604.0	604.0	
487.0	487.0	
746.0	746.0	
414.0	414.0	
540.0	540.0	
769.0	769.0	
66.0	66.0	
969.0	969.0	
219.0	219.0	
67.0	67.0	
369.0	369.0	
793.0	793.0	
391.0	391.0	
277.0	277.0	
368.0	368.0	
860.0	860.0	
715.0	715.0	
960.0	960.0	
880.0	880.0	
863.0	863.0	
648.0	648.0	
524.0	524.0	
73.0	73.0	
984.0	984.0	
199.0	199.0	
632.0	632.0	
648.0	648.0	
276.0	276.0	
642.0	642.0	
360.0	360.0	
545.0	545.0	
32.0	32.0	
217.0	217.0	
699.0	699.0	
297.0	297.0	
269.0	269.0	
504.0	504.0	
429.0	429.0	
118.0	118.0	
219.0	219.0	
256.0	256.0	
189.0	189.0	
308.0	308.0	
166.0	166.0	
550.0	550.0	
709.0	709.0	
158.0	158.0	
466.0	466.0	
911.0	911.0	
327.0	327.0	
141.0	141.0	
810.0	810.0	
2.0	2.0	
555.0	555.0	
480.0	480.0	
413.0	413.0	
673.0	673.0	
520.0	520.0	
693.0	693.0	
626.0	626.0	
811.0	811.0	
153.0	153.0	
618.0	618.0	
930.0	930.0	
201.0	201.0	
417.0	417.0	
13.0	10.0	3.0
7.0	10.0	3.0
702.0	702.0	
926.0	926.0	
388.0	388.0	
915.0	915.0	
499.0	499.0	
81.0	81.0	
394.0	394.0	
206.0	206.0	
43.0	43.0	
367.0	367.0	
205.0	205.0	
125.0	125.0	
854.0	854.0	
358.0	358.0	
737.0	737.0	
80.0	80.0	
861.0	861.0	
735.0	735.0	
534.0	534.0	
756.0	756.0	
713.0	713.0	
11.0	11.0	
328.0	328.0	
197.0	197.0	
354.0	354.0	
542.0	542.0	
576.0	576.0	
614.0	614.0	
289.0	289.0	
763.0	763.0	
362.0	362.0	
233.0	233.0	
711.0	711.0	
120.0	120.0	
8.0	8.0	
117.0	117.0	
624.0	624.0	
860.0	860.0	
303.0	303.0	
224.0	224.0	
292.0	292.0	
831.0	831.0	
141.0	141.0	
914.0	914.0	
549.0	549.0	
560.0	560.0	
538.0	538.0	
782.0	782.0	
116.0	116.0	
314.0	314.0	
399.0	399.0	
747.0	747.0	
659.0	659.0	
810.0	810.0	
27.0	27.0	
131.0	131.0	
321.0	321.0	
902.0	902.0	
868.0	868.0	
120.0	120.0	
704.0	704.0	
82.0	82.0	
107.0	107.0	
435.0	435.0	
866.0	866.0	
136.0	136.0	
397.0	397.0	
563.0	563.0	
659.0	659.0	
748.0	748.0	
455.0	455.0	
512.0	512.0	
156.0	156.0	
849.0	849.0	
780.0	780.0	
852.0	852.0	
378.0	378.0	
846.0	846.0	
851.0	851.0	
434.0	434.0	
632.0	632.0	
492.0	492.0	
726.0	726.0	
909.0	909.0	
400.0	400.0	
113.0	113.0	
484.0	484.0	
89.0	89.0	
789.0	789.0	
464.0	464.0	
177.0	177.0	
290.0	290.0	
450.0	450.0	
268.0	268.0	
948.0	948.0	
643.0	643.0	
167.0	167.0	
768.0	768.0	
204.0	204.0	
244.0	244.0	
19.0	19.0	
503.0	503.0	
621.0	621.0	
538.0	538.0	
929.0	929.0	
331.0	331.0	
825.0	825.0	
646.0	646.0	
203.0	203.0	
807.0	807.0	
273.0	273.0	
712.0	712.0	
753.0	753.0	
443.0	443.0	
59.0	59.0	
502.0	502.0	
966.0	966.0	
264.0	264.0	
531.0	531.0	
591.0	591.0	
918.0	918.0	
148.0	148.0	
377.0	377.0	
366.0	366.0	
437.0	437.0	
229.0	229.0	
207.0	207.0	
268.0	268.0	
717.0	717.0	
490.0	490.0	
921.0	921.0	
10.0	10.0	
265.0	265.0	
355.0	355.0	
104.0	104.0	
464.0	464.0	
274.0	274.0	
648.0	648.0	
306.0	306.0	
528.0	528.0	
499.0	499.0	
377.0	377.0	
881.0	883.0	2.0
885.0	883.0	2.0
675.0	675.0	
555.0	555.0	
353.0	353.0	
314.0	314.0	
333.0	333.0	
774.0	774.0	
413.0	413.0	
305.0	305.0	
215.0	215.0	
586.0	586.0	
791.0	791.0	
209.0	209.0	
949.0	949.0	
473.0	473.0	
86.0	86.0	
909.0	909.0	
963.0	963.0	
344.0	344.0	
994.0	994.0	
932.0	932.0	
20.0	20.0	
724.0	724.0	
441.0	441.0	
561.0	561.0	
957.0	957.0	
51.0	51.0	
13.0	13.0	
713.0	713.0	
865.0	865.0	
967.0	967.0	
167.0	167.0	
26.0	26.0	
646.0	646.0	
322.0	322.0	
505.0	505.0	
222.0	222.0	
235.0	235.0	
39.0	39.0	
382.0	382.0	
866.0	866.0	
787.0	787.0	
728.0	728.0	
909.0	909.0	
194.0	194.0	
975.0	975.0	
829.0	829.0	
302.0	302.0	
287.0	287.0	
176.0	176.0	
475.0	475.0	
336.0	336.0	
404.0	404.0	
706.0	706.0	
191.0	191.0	
494.0	494.0	
266.0	266.0	
289.0	289.0	
596.0	596.0	
881.0	881.0	
260.0	260.0	
959.0	959.0	
61.0	61.0	
720.0	720.0	
886.0	886.0	
736.0	736.0	
428.0	428.0	
168.0	168.0	
111.0	111.0	
12.0	12.0	
844.0	844.0	
684.0	684.0	
481.0	481.0	
393.0	393.0	
676.0	676.0	
324.0	324.0	
252.0	252.0	
846.0	846.0	
750.0	750.0	
378.0	378.0	
615.0	615.0	
860.0	860.0	
656.0	656.0	
946.0	946.0	
157.0	157.0	
62.0	62.0	
989.0	989.0	
992.0	992.0	
62.0	62.0	
358.0	358.0	
633.0	633.0	
591.0	591.0	
625.0	625.0	
364.0	364.0	
654.0	654.0	
800.0	800.0	
986.0	986.0	
555.0	555.0	
115.0	115.0	
947.0	947.0	
168.0	168.0	
288.0	288.0	
554.0	554.0	
618.0	618.0	
176.0	176.0	
304.0	304.0	
457.0	457.0	
399.0	399.0	
940.0	940.0	
993.0	993.0	
428.0	428.0	
115.0	115.0	
580.0	580.0	
538.0	538.0	
169.0	169.0	
374.0	374.0	
510.0	510.0	
440.0	440.0	
373.0	373.0	
473.0	473.0	
263.0	263.0	
902.0	902.0	
669.0	669.0	
526.0	526.0	
140.0	140.0	
101.0	101.0	
457.0	457.0	
459.0	459.0	
27.0	27.0	
12.0	12.0	
905.0	905.0	
44.0	44.0	
798.0	798.0	
33.0	33.0	
181.0	181.0	
361.0	361.0	
740.0	740.0	
408.0	408.0	
483.0	483.0	
199.0	199.0	
493.0	493.0	
137.0	137.0	
811.0	811.0	
187.0	187.0	
931.0	931.0	
551.0	551.0	
508.0	508.0	
269.0	269.0	
451.0	451.0	
594.0	594.0	
270.0	270.0	
498.0	498.0	
173.0	173.0	
99.0	99.0	
833.0	833.0	
165.0	165.0	
195.0	195.0	
313.0	313.0	
514.0	514.0	
965.0	965.0	
758.0	758.0	
825.0	825.0	
910.0	910.0	
290.0	290.0	
301.0	301.0	
510.0	510.0	
207.0	207.0	
169.0	169.0	
493.0	493.0	
336.0	336.0	
727.0	727.0	
283.0	283.0	
492.0	492.0	
130.0	130.0	
991.0	991.0	
943.0	943.0	
803.0	803.0	
844.0	844.0	
809.0	809.0	
651.0	651.0	
126.0	126.0	
165.0	165.0	
436.0	436.0	
234.0	234.0	
693.0	693.0	
458.0	458.0	
103.0	103.0	
711.0	711.0	
481.0	481.0	
615.0	615.0	
909.0	909.0	
894.0	894.0	
160.0	160.0	
880.0	880.0	
763.0	763.0	
446.0	446.0	
961.0	961.0	
258.0	258.0	
535.0	535.0	
192.0	192.0	
702.0	702.0	
628.0	628.0	
810.0	810.0	
396.0	396.0	
756.0	756.0	
58.0	58.0	
914.0	914.0	
359.0	359.0	
529.0	529.0	
240.0	240.0	
434.0	434.0	
595.0	595.0	
80.0	80.0	
548.0	548.0	
141.0	141.0	
477.0	477.0	
763.0	763.0	
108.0	108.0	
467.0	467.0	
968.0	968.0	
748.0	748.0	
656.0	656.0	
716.0	716.0	
530.0	530.0	
98.0	98.0	
51.0	51.0	
688.0	688.0	
32.0	32.0	
156.0	156.0	
509.0	509.0	
594.0	594.0	
675.0	675.0	
744.0	744.0	
398.0	398.0	
327.0	327.0	
879.0	879.0	
709.0	709.0	
81.0	81.0	
856.0	856.0	
734.0	734.0	
603.0	603.0	
76.0	76.0	
167.0	167.0	
565.0	565.0	
389.0	389.0	
149.0	149.0	
194.0	194.0	
522.0	522.0	
276.0	276.0	
522.0	522.0	
950.0	950.0	
488.0	488.0	
125.0	125.0	
153.0	153.0	
179.0	179.0	
213.0	213.0	
141.0	141.0	
426.0	426.0	
406.0	406.0	
528.0	528.0	
921.0	921.0	
166.0	166.0	
912.0	912.0	
117.0	117.0	
380.0	380.0	
521.0	521.0	
653.0	653.0	
525.0	525.0	
990.0	990.0	
412.0	412.0	
792.0	792.0	
461.0	461.0	
201.0	201.0	
451.0	451.0	
285.0	285.0	
277.0	277.0	
247.0	247.0	
319.0	319.0	
677.0	677.0	
655.0	655.0	
810.0	810.0	
691.0	691.0	
736.0	736.0	
512.0	512.0	
691.0	691.0	
972.0	972.0	
406.0	406.0	
928.0	928.0	
676.0	676.0	
708.0	708.0	
611.0	611.0	
942.0	942.0	
986.0	986.0	
451.0	451.0	
393.0	393.0	
847.0	847.0	
989.0	989.0	
295.0	295.0	
888.0	888.0	
883.0	883.0	
167.0	167.0	
736.0	736.0	
330.0	330.0	
700.0	700.0	
543.0	543.0	
961.0	961.0	
258.0	258.0	
677.0	677.0	
929.0	929.0	
294.0	294.0	
628.0	628.0	
152.0	152.0	
469.0	469.0	
677.0	677.0	
968.0	968.0	
868.0	868.0	
219.0	219.0	
47.0	47.0	
871.0	871.0	
211.0	211.0	
298.0	298.0	
559.0	559.0	
618.0	618.0	
966.0	966.0	
674.0	674.0	
827.0	827.0	
676.0	676.0	
826.0	826.0	
476.0	476.0	
378.0	378.0	
158.0	158.0	
916.0	916.0	
616.0	616.0	
975.0	976.0	1.0
977.0	976.0	1.0
348.0	348.0	
883.0	883.0	
485.0	485.0	
533.0	533.0	
226.0	226.0	
309.0	309.0	
329.0	329.0	
429.0	429.0	
516.0	516.0	
884.0	884.0	
821.0	821.0	
302.0	302.0	
772.0	772.0	
895.0	895.0	
208.0	208.0	
475.0	475.0	
452.0	449.0	3.0
446.0	449.0	3.0
205.0	205.0	
581.0	581.0	
648.0	648.0	
174.0	174.0	
727.0	727.0	
776.0	776.0	
960.0	960.0	
139.0	139.0	
961.0	961.0	
294.0	294.0	
243.0	241.5	1.5
240.0	241.5	1.5
464.0	464.0	
431.0	431.0	
981.0	981.0	
730.0	730.0	
596.0	596.0	
799.0	799.0	
817.0	817.0	
795.0	795.0	
393.0	393.0	
308.0	308.0	
563.0	563.0	
482.0	482.0	
410.0	410.0	
98.0	98.0	
615.0	615.0	
871.0	871.0	
