Original	Reconstructed	Difference
266.0	266.0	
135.0	135.0	
288.0	288.0	
897.0	897.0	
26.0	26.0	
591.0	591.0	
894.0	894.0	
405.0	405.0	
704.0	704.0	
429.0	429.0	
657.0	657.0	
392.0	392.0	
997.0	997.0	
30.0	30.0	
77.0	77.0	
942.0	942.0	
663.0	663.0	
248.0	248.0	
520.0	520.0	
14.0	14.0	
95.0	95.0	
672.0	672.0	
224.0	224.0	
507.0	507.0	
310.0	310.0	
609.0	609.0	
928.0	928.0	
620.0	620.0	
588.0	588.0	
514.0	514.0	
707.0	707.0	
197.0	197.0	
85.0	85.0	
873.0	865.5	TRUE
858.0	865.5	TRUE
781.0	781.0	
140.0	140.0	
222.0	222.0	
718.0	718.0	
7.0	7.0	
994.0	994.0	
461.0	461.0	
788.0	788.0	
78.0	78.0	
401.0	401.0	
694.0	694.0	
34.0	34.0	
500.0	500.0	
315.0	315.0	
967.0	967.0	
509.0	509.0	
418.0	418.0	
597.0	597.0	
311.0	311.0	
575.0	575.0	
136.0	136.0	
975.0	975.0	
103.0	103.0	
616.0	616.0	
194.0	194.0	
76.0	76.0	
500.0	500.0	
458.0	458.0	
2.0	2.0	
953.0	953.0	
112.0	112.0	
670.0	670.0	
725.0	737.0	TRUE
749.0	737.0	TRUE
23.0	23.0	
776.0	776.0	
825.0	825.0	
878.0	878.0	
616.0	608.0	TRUE
600.0	608.0	TRUE
667.0	667.0	
413.0	413.0	
142.0	142.0	
592.0	592.0	
127.0	127.0	
538.0	538.0	
697.0	697.0	
855.0	855.0	
742.0	742.0	
883.0	883.0	
729.0	729.0	
60.0	60.0	
603.0	603.0	
973.0	973.0	
396.0	396.0	
899.0	899.0	
167.0	167.0	
102.0	102.0	
56.0	45.0	TRUE
34.0	45.0	TRUE
670.0	670.0	
838.0	838.0	
859.0	859.0	
390.0	390.0	
516.0	516.0	
253.0	253.0	
834.0	834.0	
154.0	154.0	
514.0	514.0	
152.0	152.0	
234.0	234.0	
1000.0	1000.0	
261.0	261.0	
12.0	12.0	
949.0	949.0	
869.0	869.0	
155.0	155.0	
182.0	182.0	
299.0	299.0	
187.0	187.0	
480.0	480.0	
842.0	842.0	
482.0	482.0	
947.0	947.0	
408.0	408.0	
634.0	634.0	
783.0	783.0	
602.0	602.0	
940.0	940.0	
407.0	407.0	
790.0	790.0	
931.0	931.0	
412.0	412.0	
98.0	98.0	
969.0	969.0	
305.0	305.0	
5.0	13.0	TRUE
21.0	13.0	TRUE
237.0	237.0	
675.0	675.0	
947.0	947.0	
350.0	350.0	
604.0	604.0	
983.0	983.0	
633.0	633.0	
387.0	387.0	
103.0	103.0	
511.0	511.0	
622.0	622.0	
110.0	110.0	
936.0	936.0	
2.0	2.0	
13.0	13.0	
548.0	548.0	
50.0	50.0	
310.0	310.0	
821.0	821.0	
464.0	464.0	
950.0	950.0	
538.0	538.0	
396.0	396.0	
533.0	533.0	
70.0	70.0	
943.0	943.0	
6.0	6.0	
121.0	121.0	
785.0	785.0	
34.0	34.0	
570.0	570.0	
765.0	765.0	
778.0	778.0	
549.0	549.0	
704.0	704.0	
830.0	830.0	
394.0	394.0	
490.0	490.0	
357.0	357.0	
896.0	896.0	
893.0	893.0	
656.0	656.0	
251.0	251.0	
148.0	148.0	
595.0	595.0	
12.0	12.0	
781.0	781.0	
24.0	24.0	
297.0	297.0	
907.0	907.0	
752.0	752.0	
714.0	714.0	
615.0	615.0	
908.0	908.0	
272.0	266.0	TRUE
260.0	266.0	TRUE
249.0	249.0	
953.0	953.0	
311.0	311.0	
434.0	434.0	
385.0	385.0	
894.0	894.0	
949.0	942.0	TRUE
935.0	942.0	TRUE
824.0	824.0	
918.0	918.0	
315.0	315.0	
142.0	142.0	
74.0	74.0	
461.0	461.0	
59.0	59.0	
984.0	984.0	
887.0	887.0	
637.0	637.0	
817.0	817.0	
601.0	601.0	
904.0	904.0	
366.0	366.0	
660.0	660.0	
454.0	454.0	
574.0	574.0	
34.0	34.0	
709.0	709.0	
407.0	407.0	
477.0	477.0	
105.0	105.0	
359.0	359.0	
328.0	328.0	
37.0	37.0	
708.0	708.0	
102.0	102.0	
642.0	642.0	
638.0	638.0	
867.0	867.0	
861.0	861.0	
572.0	572.0	
291.0	291.0	
196.0	196.0	
273.0	273.0	
712.0	712.0	
451.0	451.0	
630.0	630.0	
196.0	196.0	
621.0	621.0	
245.0	245.0	
112.0	112.0	
940.0	940.0	
876.0	876.0	
149.0	149.0	
559.0	559.0	
60.0	60.0	
551.0	551.0	
946.0	946.0	
789.0	789.0	
212.0	212.0	
604.0	604.0	
283.0	283.0	
123.0	123.0	
13.0	13.0	
201.0	201.0	
997.0	997.0	
748.0	748.0	
606.0	606.0	
6.0	6.0	
929.0	929.0	
791.0	791.0	
607.0	607.0	
652.0	652.0	
614.0	614.0	
293.0	293.0	
398.0	398.0	
346.0	346.0	
128.0	128.0	
862.0	862.0	
554.0	554.0	
484.0	484.0	
656.0	656.0	
857.0	857.0	
168.0	168.0	
49.0	49.0	
398.0	398.0	
338.0	338.0	
693.0	693.0	
417.0	417.0	
512.0	512.0	
577.0	577.0	
533.0	533.0	
614.0	614.0	
239.0	239.0	
275.0	275.0	
583.0	583.0	
542.0	542.0	
176.0	176.0	
32.0	32.0	
210.0	210.0	
576.0	576.0	
202.0	202.0	
440.0	440.0	
269.0	269.0	
365.0	365.0	
390.0	390.0	
207.0	207.0	
562.0	562.0	
371.0	371.0	
458.0	458.0	
103.0	103.0	
272.0	272.0	
717.0	717.0	
789.0	789.0	
491.0	491.0	
752.0	752.0	
374.0	374.0	
498.0	498.0	
304.0	304.0	
545.0	545.0	
709.0	709.0	
808.0	808.0	
355.0	355.0	
330.0	330.0	
368.0	368.0	
71.0	71.0	
441.0	441.0	
204.0	204.0	
349.0	349.0	
836.0	836.0	
505.0	505.0	
300.0	300.0	
100.0	100.0	
619.0	615.0	TRUE
611.0	615.0	TRUE
540.0	540.0	
641.0	641.0	
787.0	787.0	
830.0	830.0	
534.0	534.0	
390.0	390.0	
156.0	156.0	
917.0	917.0	
927.0	927.0	
543.0	543.0	
602.0	602.0	
282.0	282.0	
200.0	200.0	
373.0	373.0	
395.0	395.0	
131.0	131.0	
44.0	44.0	
132.0	132.0	
67.0	67.0	
333.0	333.0	
39.0	39.0	
153.0	153.0	
146.0	146.0	
730.0	730.0	
370.0	370.0	
570.0	570.0	
516.0	516.0	
998.0	998.0	
370.0	370.0	
956.0	956.0	
181.0	181.0	
823.0	823.0	
61.0	61.0	
874.0	874.0	
776.0	776.0	
121.0	121.0	
48.0	48.0	
939.0	939.0	
913.0	913.0	
958.0	958.0	
563.0	563.0	
849.0	849.0	
751.0	751.0	
540.0	540.0	
62.0	62.0	
216.0	216.0	
586.0	586.0	
995.0	995.0	
490.0	490.0	
789.0	789.0	
909.0	909.0	
58.0	58.0	
242.0	242.0	
300.0	300.0	
842.0	842.0	
994.0	994.0	
4.0	4.0	
561.0	561.0	
603.0	604.5	TRUE
606.0	604.5	TRUE
11.0	12.0	TRUE
13.0	12.0	TRUE
55.0	55.0	
540.0	540.0	
132.0	132.0	
374.0	374.0	
429.0	429.0	
152.0	152.0	
322.0	322.0	
234.0	234.0	
313.0	313.0	
923.0	923.0	
272.0	272.0	
663.0	663.0	
421.0	421.0	
240.0	240.0	
30.0	30.0	
376.0	376.0	
135.0	135.0	
291.0	291.0	
538.0	538.0	
663.0	663.0	
200.0	200.0	
230.0	230.0	
528.0	528.0	
357.0	357.0	
312.0	312.0	
559.0	559.0	
697.0	697.0	
556.0	556.0	
330.0	330.0	
482.0	482.0	
943.0	943.0	
820.0	820.0	
13.0	13.0	
352.0	352.0	
226.0	226.0	
699.0	699.0	
18.0	18.0	
824.0	824.0	
493.0	493.0	
2.0	2.0	
191.0	191.0	
90.0	90.0	
344.0	344.0	
527.0	527.0	
348.0	355.0	TRUE
362.0	355.0	TRUE
767.0	767.0	
596.0	596.0	
234.0	234.0	
582.0	582.0	
263.0	263.0	
340.0	340.0	
498.0	498.0	
946.0	946.0	
448.0	448.0	
403.0	403.0	
294.0	294.0	
578.0	578.0	
491.0	491.0	
896.0	896.0	
200.0	200.0	
671.0	671.0	
553.0	553.0	
495.0	495.0	
532.0	532.0	
714.0	714.0	
600.0	593.0	TRUE
586.0	593.0	TRUE
997.0	997.0	
67.0	67.0	
450.0	450.0	
68.0	68.0	
76.0	76.0	
227.0	227.0	
675.0	675.0	
138.0	138.0	
409.0	409.0	
365.0	365.0	
0.0	0.0	
870.0	870.0	
639.0	639.0	
40.0	40.0	
743.0	743.0	
611.0	611.0	
803.0	803.0	
679.0	679.0	
650.0	650.0	
152.0	152.0	
200.0	200.0	
764.0	764.0	
278.0	278.0	
800.0	800.0	
863.0	863.0	
360.0	360.0	
715.0	715.0	
903.0	903.0	
213.0	213.0	
480.0	480.0	
587.0	587.0	
458.0	458.0	
411.0	411.0	
239.0	239.0	
825.0	825.0	
946.0	946.0	
489.0	489.0	
410.0	410.0	
485.0	485.0	
393.0	393.0	
483.0	483.0	
359.0	359.0	
712.0	712.0	
65.0	65.0	
848.0	848.0	
593.0	593.0	
367.0	367.0	
468.0	468.0	
727.0	727.0	
842.0	842.0	
925.0	925.0	
625.0	625.0	
832.0	832.0	
468.0	468.0	
123.0	123.0	
274.0	274.0	
873.0	873.0	
449.0	449.0	
347.0	347.0	
872.0	872.0	
800.0	800.0	
483.0	483.0	
570.0	570.0	
977.0	977.0	
974.0	974.0	
709.0	709.0	
461.0	461.0	
922.0	922.0	
633.0	633.0	
425.0	425.0	
118.0	118.0	
80.0	80.0	
953.0	953.0	
420.0	420.0	
175.0	175.0	
230.0	230.0	
137.0	137.0	
478.0	478.0	
503.0	503.0	
330.0	330.0	
310.0	310.0	
545.0	545.0	
790.0	790.0	
569.0	569.0	
691.0	691.0	
736.0	736.0	
36.0	36.0	
652.0	652.0	
92.0	92.0	
935.0	935.0	
677.0	680.0	TRUE
683.0	680.0	TRUE
641.0	641.0	
373.0	373.0	
723.0	723.0	
538.0	538.0	
93.0	93.0	
478.0	478.0	
411.0	411.0	
448.0	448.0	
20.0	20.0	
719.0	719.0	
921.0	914.0	TRUE
907.0	914.0	TRUE
927.0	927.0	
574.0	574.0	
690.0	690.0	
874.0	874.0	
660.0	660.0	
928.0	928.0	
306.0	306.0	
630.0	630.0	
483.0	483.0	
938.0	938.0	
442.0	442.0	
97.0	97.0	
318.0	318.0	
44.0	44.0	
555.0	555.0	
234.0	234.0	
862.0	862.0	
39.0	39.0	
457.0	457.0	
786.0	786.0	
687.0	687.0	
299.0	299.0	
898.0	898.0	
585.0	585.0	
506.0	506.0	
340.0	340.0	
301.0	301.0	
917.0	917.0	
260.0	260.0	
370.0	370.0	
319.0	319.0	
646.0	646.0	
882.0	882.0	
748.0	748.0	
638.0	638.0	
598.0	598.0	
193.0	193.0	
909.0	909.0	
879.0	879.0	
909.0	909.0	
939.0	939.0	
526.0	526.0	
802.0	802.0	
410.0	410.0	
580.0	580.0	
120.0	120.0	
49.0	49.0	
729.0	729.0	
522.0	522.0	
738.0	738.0	
716.0	716.0	
259.0	259.0	
757.0	757.0	
562.0	562.0	
161.0	161.0	
986.0	986.0	
654.0	654.0	
615.0	615.0	
309.0	299.5	TRUE
290.0	299.5	TRUE
630.0	630.0	
570.0	570.0	
705.0	705.0	
988.0	988.0	
298.0	298.0	
647.0	647.0	
522.0	522.0	
313.0	313.0	
254.0	254.0	
884.0	884.0	
177.0	177.0	
83.0	83.0	
940.0	940.0	
644.0	644.0	
799.0	799.0	
357.0	357.0	
947.0	947.0	
121.0	121.0	
552.0	552.0	
174.0	174.0	
617.0	617.0	
244.0	244.0	
565.0	565.0	
590.0	590.0	
380.0	380.0	
251.0	251.0	
576.0	576.0	
67.0	67.0	
831.0	842.0	TRUE
853.0	842.0	TRUE
106.0	106.0	
38.0	38.0	
684.0	684.0	
750.0	750.0	
709.0	708.0	TRUE
707.0	708.0	TRUE
915.0	915.0	
604.0	604.0	
960.0	960.0	
647.0	647.0	
163.0	163.0	
616.0	616.0	
734.0	734.0	
461.0	461.0	
178.0	189.5	TRUE
201.0	189.5	TRUE
717.0	717.0	
131.0	131.0	
799.0	799.0	
340.0	340.0	
382.0	382.0	
788.0	788.0	
302.0	302.0	
914.0	914.0	
749.0	749.0	
282.0	282.0	
909.0	909.0	
826.0	826.0	
595.0	595.0	
407.0	407.0	
284.0	284.0	
95.0	95.0	
538.0	538.0	
487.0	487.0	
300.0	300.0	
489.0	489.0	
364.0	364.0	
901.0	901.0	
349.0	349.0	
69.0	69.0	
88.0	88.0	
742.0	742.0	
211.0	211.0	
898.0	898.0	
329.0	329.0	
814.0	814.0	
136.0	136.0	
920.0	920.0	
708.0	708.0	
975.0	975.0	
380.0	380.0	
230.0	230.0	
204.0	204.0	
406.0	406.0	
311.0	311.0	
639.0	639.0	
872.0	872.0	
281.0	281.0	
684.0	684.0	
651.0	651.0	
346.0	346.0	
965.0	965.0	
142.0	142.0	
624.0	624.0	
295.0	295.0	
721.0	721.0	
458.0	458.0	
184.0	184.0	
552.0	552.0	
972.0	972.0	
377.0	377.0	
271.0	271.0	
396.0	396.0	
160.0	160.0	
834.0	834.0	
420.0	420.0	
234.0	234.0	
498.0	498.0	
86.0	86.0	
962.0	962.0	
654.0	654.0	
283.0	283.0	
849.0	849.0	
904.0	904.0	
400.0	400.0	
120.0	120.0	
227.0	227.0	
775.0	775.0	
46.0	46.0	
833.0	833.0	
124.0	124.0	
505.0	505.0	
169.0	169.0	
202.0	202.0	
587.0	587.0	
854.0	854.0	
563.0	563.0	
991.0	991.0	
843.0	843.0	
904.0	904.0	
989.0	989.0	
773.0	773.0	
518.0	518.0	
159.0	159.0	
822.0	822.0	
859.0	859.0	
649.0	649.0	
384.0	384.0	
256.0	256.0	
921.0	921.0	
493.0	493.0	
310.0	310.0	
375.0	375.0	
319.0	319.0	
517.0	517.0	
578.0	578.0	
603.0	603.0	
263.0	263.0	
781.0	781.0	
739.0	739.0	
822.0	822.0	
160.0	160.0	
66.0	66.0	
925.0	925.0	
814.0	804.5	TRUE
795.0	804.5	TRUE
173.0	173.0	
839.0	839.0	
237.0	237.0	
464.0	464.0	
929.0	929.0	
592.0	592.0	
666.0	666.0	
577.0	577.0	
155.0	155.0	
250.0	250.0	
854.0	854.0	
883.0	883.0	
421.0	421.0	
215.0	215.0	
512.0	515.0	TRUE
518.0	515.0	TRUE
143.0	143.0	
751.0	751.0	
952.0	952.0	
243.0	243.0	
431.0	431.0	
124.0	124.0	
337.0	337.0	
490.0	490.0	
538.0	538.0	
730.0	730.0	
681.0	681.0	
932.0	932.0	
451.0	451.0	
582.0	582.0	
144.0	144.0	
489.0	489.0	
597.0	597.0	
415.0	415.0	
531.0	531.0	
888.0	888.0	
209.0	209.0	
367.0	367.0	
829.0	829.0	
900.0	900.0	
944.0	944.0	
564.0	564.0	
71.0	78.5	TRUE
86.0	78.5	TRUE
922.0	922.0	
971.0	971.0	
468.0	468.0	
378.0	378.0	
59.0	59.0	
242.0	242.0	
352.0	352.0	
757.0	757.0	
392.0	392.0	
891.0	891.0	
74.0	74.0	
467.0	467.0	
588.0	595.0	TRUE
602.0	595.0	TRUE
908.0	908.0	
150.0	150.0	
660.0	660.0	
727.0	727.0	
341.0	341.0	
881.0	881.0	
506.0	506.0	
1.0	1.0	
317.0	307.5	TRUE
298.0	307.5	TRUE
691.0	691.0	
337.0	337.0	
962.0	962.0	
509.0	509.0	
942.0	942.0	
287.0	287.0	
205.0	205.0	
807.0	807.0	
283.0	283.0	
525.0	525.0	
765.0	765.0	
336.0	336.0	
894.0	897.0	TRUE
900.0	897.0	TRUE
735.0	735.0	
564.0	564.0	
713.0	713.0	
494.0	494.0	
709.0	709.0	
327.0	327.0	
33.0	33.0	
912.0	912.0	
915.0	915.0	
312.0	312.0	
999.0	999.0	
783.0	783.0	
233.0	233.0	
473.0	473.0	
791.0	791.0	
695.0	695.0	
314.0	314.0	
609.0	609.0	
538.0	532.5	TRUE
527.0	532.5	TRUE
947.0	947.0	
133.0	133.0	
67.0	67.0	
196.0	196.0	
947.0	956.0	TRUE
965.0	956.0	TRUE
377.0	377.0	
121.0	121.0	
167.0	167.0	
361.0	361.0	
638.0	638.0	
926.0	926.0	
569.0	569.0	
42.0	42.0	
61.0	61.0	
476.0	476.0	
443.0	443.0	
667.0	667.0	
346.0	346.0	
667.0	667.0	
718.0	718.0	
830.0	830.0	
747.0	747.0	
430.0	430.0	
850.0	850.0	
350.0	350.0	
628.0	628.0	
252.0	252.0	
558.0	558.0	
302.0	302.0	
460.0	460.0	
964.0	964.0	
584.0	584.0	
494.0	494.0	
348.0	348.0	
126.0	126.0	
85.0	85.0	
850.0	850.0	
826.0	826.0	
123.0	123.0	
395.0	395.0	
116.0	116.0	
861.0	861.0	
326.0	326.0	
684.0	684.0	
208.0	208.0	
379.0	379.0	
600.0	600.0	
175.0	175.0	
677.0	677.0	
377.0	377.0	
182.0	182.0	
900.0	900.0	
854.0	854.0	
109.0	109.0	
783.0	783.0	
156.0	156.0	
782.0	782.0	
190.0	190.0	
163.0	163.0	
169.0	172.5	TRUE
176.0	172.5	TRUE
755.0	755.0	
820.0	820.0	
917.0	917.0	
462.0	462.0	
829.0	829.0	
384.0	384.0	
457.0	457.0	
138.0	138.0	
970.0	970.0	
283.0	283.0	
134.0	134.0	
460.0	460.0	
290.0	290.0	
608.0	608.0	
87.0	87.0	
765.0	765.0	
980.0	980.0	
323.0	323.0	
755.0	755.0	
12.0	12.0	
404.0	404.0	
26.0	26.0	
695.0	695.0	
152.0	152.0	
649.0	649.0	
531.0	531.0	
640.0	640.0	
736.0	736.0	
448.0	448.0	
39.0	39.0	
748.0	748.0	
180.0	180.0	
158.0	158.0	
35.0	35.0	
216.0	216.0	
623.0	623.0	
443.0	443.0	
575.0	575.0	
254.0	254.0	
206.0	206.0	
736.0	736.0	
850.0	850.0	
208.0	208.0	
372.0	372.0	
339.0	339.0	
700.0	700.0	
926.0	926.0	
859.0	859.0	
934.0	934.0	
611.0	611.0	
39.0	39.0	
945.0	945.0	
709.0	709.0	
386.0	386.0	
612.0	612.0	
713.0	713.0	
536.0	536.0	
817.0	817.0	
926.0	926.0	
1.0	1.0	
211.0	211.0	
974.0	974.0	
506.0	506.0	
637.0	637.0	
689.0	689.0	
526.0	526.0	
744.0	744.0	
259.0	259.0	
239.0	239.0	
748.0	748.0	
133.0	133.0	
790.0	790.0	
522.0	522.0	
973.0	973.0	
741.0	741.0	
418.0	418.0	
594.0	594.0	
326.0	326.0	
452.0	452.0	
924.0	924.0	
335.0	335.0	
391.0	391.0	
336.0	336.0	
991.0	991.0	
987.0	987.0	
883.0	883.0	
847.0	847.0	
623.0	623.0	
924.0	924.0	
979.0	979.0	
793.0	793.0	
147.0	147.0	
33.0	33.0	
419.0	419.0	
7.0	7.0	
789.0	789.0	
64.0	64.0	
664.0	664.0	
300.0	300.0	
391.0	391.0	
883.0	883.0	
477.0	477.0	
360.0	360.0	
528.0	528.0	
64.0	64.0	
431.0	431.0	
171.0	171.0	
631.0	631.0	
413.0	413.0	
657.0	657.0	
325.0	325.0	
233.0	233.0	
940.0	940.0	
903.0	903.0	
662.0	662.0	
27.0	27.0	
99.0	99.0	
260.0	260.0	
65.0	65.0	
884.0	884.0	
272.0	272.0	
976.0	976.0	
196.0	196.0	
422.0	422.0	
453.0	453.0	
286.0	286.0	
434.0	434.0	
592.0	592.0	
226.0	226.0	
152.0	152.0	
786.0	786.0	
374.0	374.0	
293.0	293.0	
705.0	705.0	
214.0	214.0	
672.0	672.0	
849.0	849.0	
218.0	218.0	
541.0	541.0	
943.0	943.0	
818.0	818.0	
119.0	119.0	
513.0	513.0	
815.0	815.0	
359.0	359.0	
17.0	17.0	
683.0	683.0	
408.0	408.0	
463.0	463.0	
838.0	838.0	
804.0	804.0	
53.0	53.0	
25.0	25.0	
979.0	979.0	
409.0	409.0	
304.0	304.0	
793.0	793.0	
434.0	434.0	
228.0	228.0	
44.0	44.0	
348.0	348.0	
892.0	892.0	
309.0	309.0	
793.0	793.0	
23.0	23.0	
435.0	435.0	
738.0	738.0	
770.0	770.0	
383.0	383.0	
12.0	12.0	
265.0	265.0	
556.0	556.0	
328.0	328.0	
802.0	802.0	
530.0	530.0	
493.0	493.0	
377.0	377.0	
112.0	112.0	
167.0	167.0	
846.0	846.0	
358.0	358.0	
455.0	455.0	
611.0	611.0	
529.0	529.0	
218.0	218.0	
682.0	682.0	
391.0	391.0	
958.0	958.0	
248.0	248.0	
999.0	999.0	
185.0	185.0	
922.0	922.0	
389.0	389.0	
440.0	440.0	
972.0	972.0	
93.0	93.0	
961.0	961.0	
921.0	921.0	
514.0	514.0	
57.0	57.0	
706.0	706.0	
423.0	423.0	
358.0	368.5	TRUE
379.0	368.5	TRUE
308.0	297.5	TRUE
287.0	297.5	TRUE
375.0	375.0	
546.0	546.0	
281.0	281.0	
707.0	707.0	
744.0	744.0	
294.0	294.0	
224.0	224.0	
938.0	938.0	
229.0	237.0	TRUE
245.0	237.0	TRUE
683.0	683.0	
877.0	877.0	
376.0	376.0	
131.0	131.0	
113.0	113.0	
591.0	591.0	
979.0	979.0	
207.0	207.0	
638.0	638.0	
919.0	919.0	
669.0	669.0	
996.0	996.0	
419.0	419.0	
250.0	250.0	
490.0	490.0	
179.0	179.0	
471.0	471.0	
757.0	757.0	
60.0	60.0	
775.0	775.0	
398.0	398.0	
79.0	79.0	
190.0	190.0	
912.0	912.0	
464.0	464.0	
800.0	800.0	
744.0	744.0	
798.0	798.0	
367.0	367.0	
845.0	845.0	
31.0	31.0	
827.0	827.0	
669.0	669.0	
350.0	350.0	
546.0	546.0	
587.0	587.0	
143.0	143.0	
21.0	21.0	
495.0	495.0	
436.0	436.0	
731.0	731.0	
185.0	185.0	
585.0	585.0	
456.0	456.0	
770.0	770.0	
724.0	724.0	
970.0	970.0	
806.0	806.0	
23.0	23.0	
905.0	905.0	
355.0	355.0	
