Original	Reconstructed	Difference
350.0	350.0	
412.0	412.0	
412.0	412.0	
473.0	457.0	16.0
441.0	457.0	16.0
695.0	695.0	
187.0	187.0	
143.0	143.0	
254.0	254.0	
251.0	251.0	
522.0	522.0	
191.0	191.0	
612.0	612.0	
171.0	171.0	
382.0	382.0	
623.0	623.0	
382.0	382.0	
97.0	78.0	19.0
59.0	78.0	19.0
748.0	748.0	
907.0	907.0	
211.0	211.0	
611.0	611.0	
967.0	967.0	
313.0	313.0	
593.0	593.0	
238.0	238.0	
407.0	407.0	
859.0	859.0	
403.0	403.0	
574.0	574.0	
378.0	388.0	10.0
398.0	388.0	10.0
911.0	911.0	
347.0	347.0	
875.0	875.0	
701.0	701.0	
914.0	914.0	
408.0	408.0	
285.0	285.0	
601.0	601.0	
167.0	167.0	
780.0	780.0	
377.0	377.0	
155.0	155.0	
576.0	576.0	
369.0	369.0	
553.0	544.5	8.5
536.0	544.5	8.5
294.0	294.0	
590.0	590.0	
460.0	460.0	
139.0	139.0	
683.0	683.0	
596.0	596.0	
623.0	623.0	
306.0	306.0	
283.0	283.0	
912.0	912.0	
50.0	50.0	
735.0	735.0	
321.0	339.0	18.0
357.0	339.0	18.0
308.0	308.0	
468.0	468.0	
548.0	548.0	
32.0	32.0	
361.0	361.0	
278.0	278.0	
132.0	132.0	
343.0	343.0	
13.0	13.0	
380.0	380.0	
867.0	867.0	
698.0	698.0	
41.0	41.0	
908.0	908.0	
224.0	224.0	
361.0	361.0	
308.0	308.0	
930.0	930.0	
365.0	365.0	
431.0	431.0	
406.0	406.0	
746.0	746.0	
598.0	598.0	
255.0	255.0	
43.0	43.0	
861.0	861.0	
380.0	380.0	
842.0	842.0	
567.0	567.0	
83.0	83.0	
724.0	724.0	
951.0	951.0	
910.0	910.0	
37.0	37.0	
793.0	793.0	
928.0	928.0	
605.0	614.0	9.0
623.0	614.0	9.0
478.0	478.0	
711.0	711.0	
226.0	226.0	
727.0	727.0	
465.0	465.0	
107.0	107.0	
12.0	12.0	
987.0	987.0	
130.0	130.0	
216.0	216.0	
370.0	370.0	
111.0	111.0	
396.0	396.0	
894.0	894.0	
57.0	57.0	
148.0	148.0	
184.0	184.0	
608.0	608.0	
952.0	952.0	
826.0	826.0	
206.0	220.5	14.5
235.0	220.5	14.5
292.0	292.0	
394.0	394.0	
711.0	711.0	
801.0	801.0	
689.0	689.0	
195.0	195.0	
592.0	592.0	
292.0	292.0	
956.0	956.0	
496.0	496.0	
709.0	709.0	
944.0	944.0	
489.0	489.0	
557.0	557.0	
363.0	363.0	
882.0	882.0	
787.0	787.0	
828.0	828.0	
288.0	288.0	
363.0	363.0	
751.0	751.0	
152.0	152.0	
95.0	95.0	
349.0	349.0	
756.0	756.0	
616.0	616.0	
591.0	591.0	
293.0	293.0	
68.0	68.0	
146.0	146.0	
494.0	494.0	
382.0	382.0	
802.0	802.0	
514.0	514.0	
696.0	696.0	
478.0	478.0	
797.0	797.0	
693.0	693.0	
416.0	416.0	
136.0	136.0	
578.0	578.0	
328.0	328.0	
871.0	871.0	
211.0	211.0	
8.0	8.0	
753.0	753.0	
805.0	805.0	
619.0	619.0	
485.0	485.0	
567.0	567.0	
800.0	800.0	
614.0	614.0	
465.0	465.0	
405.0	405.0	
943.0	943.0	
647.0	647.0	
716.0	716.0	
44.0	44.0	
431.0	431.0	
677.0	677.0	
629.0	629.0	
59.0	59.0	
717.0	717.0	
164.0	164.0	
648.0	648.0	
493.0	493.0	
641.0	641.0	
469.0	469.0	
309.0	309.0	
54.0	54.0	
290.0	271.5	18.5
253.0	271.5	18.5
795.0	795.0	
164.0	164.0	
134.0	134.0	
872.0	872.0	
390.0	390.0	
518.0	518.0	
780.0	780.0	
286.0	286.0	
384.0	384.0	
23.0	23.0	
463.0	463.0	
69.0	69.0	
779.0	779.0	
633.0	633.0	
327.0	327.0	
799.0	799.0	
423.0	423.0	
581.0	581.0	
612.0	614.0	2.0
616.0	614.0	2.0
71.0	71.0	
775.0	775.0	
291.0	291.0	
132.0	132.0	
395.0	395.0	
343.0	343.0	
253.0	253.0	
399.0	399.0	
289.0	289.0	
908.0	908.0	
412.0	399.5	12.5
387.0	399.5	12.5
324.0	324.0	
839.0	839.0	
706.0	706.0	
525.0	525.0	
811.0	811.0	
101.0	101.0	
710.0	710.0	
636.0	636.0	
544.0	544.0	
842.0	842.0	
731.0	731.0	
776.0	776.0	
608.0	608.0	
752.0	752.0	
642.0	642.0	
324.0	324.0	
723.0	710.0	13.0
697.0	710.0	13.0
473.0	473.0	
767.0	767.0	
731.0	731.0	
989.0	989.0	
664.0	664.0	
617.0	617.0	
777.0	765.0	12.0
753.0	765.0	12.0
19.0	39.0	20.0
59.0	39.0	20.0
495.0	495.0	
722.0	722.0	
85.0	85.0	
286.0	286.0	
392.0	392.0	
39.0	39.0	
239.0	239.0	
899.0	899.0	
387.0	387.0	
250.0	250.0	
51.0	51.0	
445.0	445.0	
972.0	972.0	
931.0	931.0	
415.0	415.0	
458.0	458.0	
976.0	976.0	
637.0	637.0	
829.0	829.0	
253.0	253.0	
519.0	519.0	
729.0	729.0	
46.0	46.0	
291.0	291.0	
943.0	943.0	
537.0	537.0	
4.0	4.0	
232.0	232.0	
973.0	973.0	
47.0	47.0	
477.0	477.0	
763.0	763.0	
827.0	827.0	
177.0	177.0	
308.0	308.0	
845.0	845.0	
139.0	139.0	
478.0	478.0	
135.0	135.0	
380.0	380.0	
195.0	195.0	
575.0	575.0	
735.0	754.0	19.0
773.0	754.0	19.0
388.0	388.0	
316.0	316.0	
294.0	294.0	
185.0	185.0	
170.0	166.0	4.0
162.0	166.0	4.0
587.0	587.0	
234.0	234.0	
869.0	869.0	
701.0	701.0	
371.0	371.0	
850.0	850.0	
663.0	663.0	
510.0	510.0	
445.0	445.0	
594.0	594.0	
330.0	330.0	
834.0	834.0	
510.0	510.0	
131.0	131.0	
956.0	956.0	
609.0	609.0	
455.0	455.0	
730.0	730.0	
235.0	235.0	
54.0	54.0	
628.0	628.0	
232.0	232.0	
216.0	216.0	
796.0	796.0	
138.0	138.0	
450.0	450.0	
444.0	444.0	
611.0	611.0	
913.0	913.0	
786.0	786.0	
438.0	438.0	
647.0	647.0	
39.0	39.0	
276.0	276.0	
515.0	515.0	
84.0	84.0	
712.0	717.0	5.0
722.0	717.0	5.0
945.0	945.0	
613.0	613.0	
758.0	758.0	
878.0	878.0	
526.0	526.0	
710.0	710.0	
1.0	1.0	
394.0	394.0	
617.0	617.0	
931.0	931.0	
72.0	72.0	
647.0	647.0	
366.0	366.0	
816.0	816.0	
599.0	599.0	
940.0	940.0	
914.0	914.0	
535.0	535.0	
389.0	389.0	
242.0	242.0	
55.0	55.0	
256.0	256.0	
978.0	978.0	
684.0	684.0	
328.0	328.0	
369.0	369.0	
182.0	182.0	
828.0	828.0	
633.0	633.0	
748.0	748.0	
112.0	112.0	
978.0	978.0	
600.0	600.0	
897.0	897.0	
289.0	289.0	
493.0	493.0	
141.0	141.0	
827.0	827.0	
430.0	430.0	
730.0	730.0	
218.0	218.0	
449.0	449.0	
435.0	435.0	
940.0	940.0	
248.0	248.0	
343.0	343.0	
849.0	849.0	
263.0	263.0	
451.0	451.0	
856.0	856.0	
932.0	932.0	
589.0	589.0	
818.0	818.0	
280.0	280.0	
364.0	364.0	
732.0	732.0	
283.0	283.0	
356.0	356.0	
221.0	221.0	
71.0	71.0	
783.0	783.0	
23.0	23.0	
7.0	7.0	
226.0	226.0	
559.0	559.0	
829.0	829.0	
719.0	719.0	
80.0	80.0	
5.0	5.0	
622.0	622.0	
210.0	210.0	
313.0	313.0	
250.0	250.0	
879.0	879.0	
110.0	110.0	
389.0	389.0	
37.0	37.0	
204.0	204.0	
565.0	565.0	
433.0	433.0	
968.0	968.0	
19.0	19.0	
142.0	142.0	
924.0	924.0	
662.0	662.0	
218.0	218.0	
935.0	935.0	
411.0	411.0	
654.0	654.0	
746.0	746.0	
869.0	869.0	
200.0	200.0	
315.0	315.0	
701.0	701.0	
967.0	961.5	5.5
956.0	961.5	5.5
377.0	377.0	
422.0	422.0	
452.0	452.0	
356.0	356.0	
980.0	980.0	
413.0	413.0	
593.0	591.5	1.5
590.0	591.5	1.5
160.0	160.0	
742.0	742.0	
17.0	17.0	
915.0	915.0	
702.0	702.0	
789.0	789.0	
901.0	901.0	
94.0	94.0	
121.0	107.5	13.5
94.0	107.5	13.5
216.0	216.0	
616.0	616.0	
87.0	87.0	
619.0	619.0	
970.0	970.0	
828.0	828.0	
808.0	808.0	
727.0	727.0	
440.0	422.5	17.5
405.0	422.5	17.5
579.0	579.0	
243.0	243.0	
20.0	20.0	
629.0	629.0	
604.0	604.0	
889.0	889.0	
973.0	973.0	
564.0	564.0	
441.0	443.5	2.5
446.0	443.5	2.5
876.0	876.0	
763.0	763.0	
365.0	365.0	
519.0	519.0	
234.0	234.0	
622.0	622.0	
503.0	503.0	
800.0	800.0	
257.0	257.0	
738.0	738.0	
728.0	728.0	
312.0	312.0	
887.0	887.0	
308.0	308.0	
180.0	180.0	
630.0	630.0	
242.0	242.0	
886.0	886.0	
5.0	5.0	
297.0	297.0	
856.0	856.0	
165.0	165.0	
394.0	394.0	
477.0	477.0	
744.0	744.0	
9.0	9.0	
250.0	250.0	
181.0	181.0	
894.0	894.0	
135.0	135.0	
899.0	899.0	
94.0	94.0	
776.0	776.0	
98.0	98.0	
656.0	656.0	
29.0	29.0	
935.0	935.0	
754.0	754.0	
626.0	626.0	
319.0	319.0	
186.0	186.0	
120.0	120.0	
864.0	864.0	
587.0	587.0	
934.0	934.0	
8.0	8.0	
188.0	188.0	
402.0	402.0	
138.0	155.5	17.5
173.0	155.5	17.5
434.0	434.0	
899.0	899.0	
219.0	219.0	
729.0	729.0	
222.0	222.0	
505.0	505.0	
729.0	729.0	
13.0	13.0	
129.0	129.0	
741.0	741.0	
442.0	442.0	
319.0	319.0	
942.0	942.0	
900.0	900.0	
452.0	452.0	
762.0	762.0	
516.0	516.0	
729.0	729.0	
404.0	404.0	
249.0	249.0	
901.0	901.0	
155.0	155.0	
598.0	598.0	
463.0	463.0	
701.0	701.0	
926.0	926.0	
830.0	830.0	
39.0	39.0	
876.0	876.0	
152.0	152.0	
0.0	0.0	
98.0	98.0	
639.0	639.0	
742.0	742.0	
349.0	349.0	
192.0	192.0	
612.0	612.0	
372.0	372.0	
666.0	666.0	
911.0	911.0	
182.0	182.0	
833.0	833.0	
326.0	326.0	
921.0	921.0	
864.0	864.0	
346.0	346.0	
307.0	307.0	
555.0	555.0	
158.0	158.0	
471.0	471.0	
26.0	26.0	
598.0	598.0	
653.0	653.0	
358.0	358.0	
831.0	831.0	
486.0	486.0	
668.0	668.0	
440.0	440.0	
476.0	476.0	
798.0	798.0	
919.0	919.0	
674.0	674.0	
108.0	91.5	16.5
75.0	91.5	16.5
723.0	723.0	
790.0	790.0	
739.0	739.0	
214.0	214.0	
997.0	997.0	
950.0	950.0	
993.0	993.0	
684.0	684.0	
228.0	228.0	
298.0	298.0	
809.0	809.0	
547.0	547.0	
61.0	61.0	
806.0	806.0	
198.0	198.0	
538.0	538.0	
365.0	362.0	3.0
359.0	362.0	3.0
182.0	182.0	
401.0	401.0	
377.0	377.0	
838.0	838.0	
789.0	789.0	
286.0	286.0	
100.0	100.0	
231.0	231.0	
928.0	928.0	
493.0	493.0	
463.0	463.0	
914.0	914.0	
158.0	158.0	
373.0	373.0	
127.0	127.0	
611.0	611.0	
127.0	127.0	
57.0	57.0	
756.0	756.0	
949.0	949.0	
686.0	679.0	7.0
672.0	679.0	7.0
60.0	60.0	
386.0	386.0	
4.0	4.0	
253.0	253.0	
988.0	988.0	
633.0	633.0	
390.0	390.0	
853.0	853.0	
215.0	215.0	
164.0	164.0	
681.0	681.0	
613.0	613.0	
194.0	194.0	
700.0	700.0	
56.0	56.0	
744.0	744.0	
778.0	778.0	
261.0	261.0	
200.0	200.0	
454.0	454.0	
907.0	907.0	
475.0	475.0	
450.0	454.5	4.5
459.0	454.5	4.5
247.0	227.5	19.5
208.0	227.5	19.5
458.0	458.0	
297.0	297.0	
808.0	808.0	
868.0	868.0	
699.0	699.0	
256.0	256.0	
260.0	260.0	
153.0	153.0	
437.0	437.0	
395.0	395.0	
384.0	384.0	
281.0	281.0	
679.0	679.0	
52.0	52.0	
972.0	972.0	
543.0	543.0	
799.0	799.0	
579.0	579.0	
99.0	99.0	
221.0	221.0	
308.0	308.0	
667.0	667.0	
262.0	262.0	
809.0	809.0	
760.0	760.0	
644.0	644.0	
622.0	622.0	
722.0	722.0	
733.0	733.0	
803.0	803.0	
307.0	307.0	
50.0	50.0	
743.0	743.0	
893.0	893.0	
140.0	140.0	
444.0	444.0	
505.0	505.0	
554.0	554.0	
424.0	424.0	
608.0	608.0	
291.0	291.0	
927.0	927.0	
261.0	261.0	
797.0	797.0	
199.0	199.0	
548.0	548.0	
908.0	908.0	
94.0	94.0	
267.0	277.0	10.0
287.0	277.0	10.0
16.0	16.0	
250.0	250.0	
783.0	783.0	
255.0	255.0	
889.0	889.0	
842.0	842.0	
941.0	941.0	
68.0	68.0	
11.0	11.0	
201.0	201.0	
119.0	119.0	
329.0	329.0	
188.0	180.0	8.0
172.0	180.0	8.0
948.0	952.5	4.5
957.0	952.5	4.5
478.0	477.0	1.0
476.0	477.0	1.0
815.0	817.5	2.5
820.0	817.5	2.5
931.0	931.0	
677.0	677.0	
984.0	984.0	
731.0	731.0	
183.0	183.0	
954.0	954.0	
744.0	744.0	
929.0	929.0	
367.0	367.0	
644.0	644.0	
70.0	70.0	
609.0	609.0	
123.0	123.0	
738.0	738.0	
497.0	497.0	
659.0	659.0	
285.0	285.0	
933.0	933.0	
780.0	780.0	
315.0	315.0	
917.0	917.0	
633.0	633.0	
144.0	144.0	
347.0	347.0	
921.0	921.0	
483.0	483.0	
723.0	723.0	
408.0	408.0	
612.0	612.0	
8.0	8.0	
686.0	686.0	
422.0	422.0	
666.0	666.0	
774.0	774.0	
895.0	895.0	
849.0	849.0	
924.0	924.0	
591.0	591.0	
981.0	981.0	
558.0	558.0	
109.0	109.0	
413.0	413.0	
815.0	815.0	
604.0	604.0	
742.0	742.0	
614.0	614.0	
153.0	153.0	
44.0	44.0	
2.0	2.0	
408.0	408.0	
458.0	458.0	
243.0	243.0	
733.0	733.0	
135.0	135.0	
318.0	316.5	1.5
315.0	316.5	1.5
881.0	881.0	
703.0	703.0	
863.0	863.0	
240.0	240.0	
747.0	733.0	14.0
719.0	733.0	14.0
382.0	382.0	
879.0	879.0	
921.0	921.0	
247.0	247.0	
563.0	563.0	
485.0	485.0	
630.0	630.0	
915.0	915.0	
528.0	528.0	
450.0	450.0	
522.0	522.0	
797.0	797.0	
860.0	860.0	
413.0	413.0	
572.0	572.0	
825.0	825.0	
563.0	563.0	
787.0	787.0	
890.0	890.0	
488.0	488.0	
77.0	77.0	
448.0	448.0	
925.0	925.0	
642.0	642.0	
478.0	496.0	18.0
514.0	496.0	18.0
309.0	309.0	
95.0	95.0	
758.0	758.0	
402.0	402.0	
415.0	415.0	
867.0	867.0	
342.0	342.0	
38.0	38.0	
302.0	302.0	
397.0	397.0	
543.0	524.0	19.0
505.0	524.0	19.0
807.0	807.0	
971.0	971.0	
649.0	649.0	
118.0	118.0	
532.0	532.0	
185.0	185.0	
493.0	493.0	
655.0	655.0	
308.0	308.0	
522.0	522.0	
986.0	986.0	
221.0	221.0	
33.0	33.0	
794.0	794.0	
728.0	728.0	
304.0	304.0	
399.0	399.0	
284.0	284.0	
728.0	728.0	
399.0	399.0	
508.0	508.0	
898.0	898.0	
693.0	693.0	
596.0	596.0	
923.0	923.0	
7.0	7.0	
396.0	396.0	
926.0	926.0	
608.0	603.5	4.5
599.0	603.5	4.5
680.0	680.0	
210.0	210.0	
210.0	210.0	
861.0	861.0	
944.0	944.0	
833.0	833.0	
753.0	753.0	
296.0	296.0	
929.0	929.0	
796.0	796.0	
72.0	72.0	
471.0	471.0	
186.0	186.0	
850.0	850.0	
118.0	118.0	
843.0	843.0	
53.0	53.0	
374.0	374.0	
196.0	196.0	
872.0	872.0	
792.0	792.0	
81.0	81.0	
644.0	644.0	
880.0	880.0	
566.0	566.0	
124.0	124.0	
498.0	498.0	
929.0	929.0	
964.0	964.0	
506.0	506.0	
207.0	201.0	6.0
195.0	201.0	6.0
818.0	818.0	
97.0	97.0	
219.0	238.0	19.0
257.0	238.0	19.0
852.0	852.0	
667.0	667.0	
365.0	365.0	
887.0	887.0	
554.0	554.0	
640.0	640.0	
744.0	744.0	
359.0	359.0	
384.0	384.0	
722.0	722.0	
646.0	646.0	
934.0	934.0	
649.0	649.0	
429.0	429.0	
190.0	186.0	4.0
182.0	186.0	4.0
948.0	948.0	
441.0	441.0	
552.0	552.0	
996.0	996.0	
192.0	192.0	
740.0	740.0	
96.0	96.0	
999.0	999.0	
769.0	769.0	
702.0	702.0	
765.0	765.0	
101.0	101.0	
74.0	74.0	
235.0	235.0	
961.0	961.0	
629.0	629.0	
285.0	285.0	
873.0	873.0	
629.0	629.0	
301.0	301.0	
655.0	655.0	
328.0	328.0	
486.0	486.0	
777.0	777.0	
143.0	143.0	
20.0	20.0	
813.0	813.0	
475.0	475.0	
745.0	749.5	4.5
754.0	749.5	4.5
526.0	526.0	
436.0	436.0	
409.0	409.0	
156.0	156.0	
792.0	792.0	
177.0	177.0	
465.0	465.0	
275.0	275.0	
625.0	625.0	
52.0	52.0	
782.0	782.0	
221.0	221.0	
916.0	916.0	
383.0	383.0	
442.0	442.0	
69.0	69.0	
672.0	672.0	
358.0	358.0	
263.0	263.0	
157.0	157.0	
925.0	925.0	
12.0	12.0	
563.0	563.0	
697.0	697.0	
871.0	871.0	
578.0	578.0	
537.0	537.0	
186.0	186.0	
369.0	369.0	
823.0	823.0	
856.0	869.0	13.0
882.0	869.0	13.0
678.0	678.0	
807.0	807.0	
398.0	398.0	
811.0	811.0	
210.0	210.0	
301.0	301.0	
214.0	214.0	
410.0	410.0	
774.0	774.0	
823.0	823.0	
598.0	609.0	11.0
620.0	609.0	11.0
359.0	359.0	
760.0	760.0	
481.0	481.0	
557.0	557.0	
912.0	912.0	
350.0	350.0	
690.0	690.0	
494.0	494.0	
816.0	815.0	1.0
814.0	815.0	1.0
124.0	124.0	
640.0	640.0	
235.0	235.0	
73.0	73.0	
898.0	898.0	
419.0	419.0	
809.0	809.0	
921.0	921.0	
874.0	874.0	
418.0	418.0	
464.0	464.0	
802.0	802.0	
873.0	873.0	
27.0	27.0	
967.0	967.0	
921.0	921.0	
825.0	825.0	
44.0	44.0	
508.0	508.0	
626.0	626.0	
111.0	111.0	
30.0	30.0	
596.0	596.0	
676.0	676.0	
188.0	188.0	
863.0	863.0	
550.0	550.0	
741.0	741.0	
992.0	992.0	
446.0	446.0	
390.0	390.0	
954.0	954.0	
757.0	757.0	
548.0	548.0	
814.0	814.0	
900.0	900.0	
914.0	914.0	
458.0	458.0	
144.0	144.0	
953.0	953.0	
83.0	83.0	
689.0	689.0	
120.0	120.0	
330.0	330.0	
155.0	155.0	
99.0	99.0	
813.0	813.0	
937.0	937.0	
919.0	919.0	
318.0	318.0	
495.0	495.0	
205.0	205.0	
586.0	586.0	
270.0	270.0	
433.0	433.0	
888.0	888.0	
677.0	677.0	
122.0	122.0	
314.0	314.0	
176.0	176.0	
90.0	90.0	
985.0	985.0	
819.0	819.0	
874.0	874.0	
5.0	5.0	
825.0	825.0	
29.0	29.0	
461.0	461.0	
909.0	909.0	
639.0	639.0	
765.0	765.0	
708.0	708.0	
151.0	151.0	
505.0	505.0	
462.0	466.5	4.5
471.0	466.5	4.5
176.0	176.0	
907.0	907.0	
963.0	963.0	
369.0	369.0	
414.0	414.0	
817.0	817.0	
166.0	166.0	
870.0	870.0	
301.0	301.0	
156.0	156.0	
112.0	112.0	
969.0	969.0	
128.0	128.0	
558.0	558.0	
144.0	144.0	
91.0	91.0	
866.0	866.0	
33.0	33.0	
997.0	997.0	
718.0	718.0	
513.0	513.0	
865.0	865.0	
626.0	626.0	
903.0	903.0	
887.0	887.0	
666.0	666.0	
407.0	407.0	
310.0	310.0	
976.0	976.0	
81.0	81.0	
797.0	797.0	
300.0	300.0	
488.0	488.0	
732.0	732.0	
915.0	915.0	
429.0	429.0	
598.0	598.0	
847.0	847.0	
455.0	455.0	
180.0	180.0	
873.0	873.0	
266.0	266.0	
237.0	237.0	
623.0	623.0	
394.0	394.0	
211.0	211.0	
154.0	156.0	2.0
158.0	156.0	2.0
339.0	336.5	2.5
334.0	336.5	2.5
478.0	478.0	
68.0	68.0	
534.0	534.0	
405.0	405.0	
913.0	913.0	
15.0	15.0	
769.0	769.0	
639.0	639.0	
153.0	170.0	17.0
187.0	170.0	17.0
74.0	74.0	
524.0	524.0	
23.0	23.0	
676.0	676.0	
864.0	864.0	
223.0	223.0	
908.0	908.0	
854.0	854.0	
325.0	325.0	
133.0	133.0	
99.0	99.0	
929.0	929.0	
379.0	379.0	
230.0	230.0	
218.0	218.0	
650.0	650.0	
593.0	593.0	
449.0	449.0	
320.0	320.0	
64.0	64.0	
897.0	897.0	
343.0	343.0	
11.0	11.0	
820.0	820.0	
722.0	722.0	
989.0	989.0	
715.0	715.0	
822.0	822.0	
76.0	76.0	
646.0	646.0	
784.0	800.5	16.5
817.0	800.5	16.5
141.0	141.5	0.5
142.0	141.5	0.5
429.0	429.0	
990.0	990.0	
80.0	80.0	
931.0	931.0	
193.0	193.0	
781.0	781.0	
706.0	706.0	
7.0	7.0	
139.0	148.5	9.5
158.0	148.5	9.5
791.0	791.0	
892.0	892.0	
216.0	216.0	
5.0	5.0	
819.0	819.0	
600.0	600.0	
108.0	108.0	
580.0	580.0	
109.0	109.0	
775.0	775.0	
975.0	975.0	
341.0	341.0	
237.0	237.0	
356.0	356.0	
344.0	344.0	
175.0	175.0	
293.0	293.0	
987.0	987.0	
522.0	522.0	
92.0	92.0	
453.0	453.0	
619.0	619.0	
125.0	125.0	
443.0	443.0	
220.0	220.0	
946.0	946.0	
109.0	113.5	4.5
118.0	113.5	4.5
8.0	8.0	
874.0	874.0	
197.0	197.0	
745.0	745.0	
670.0	672.5	2.5
675.0	672.5	2.5
577.0	577.0	
633.0	633.0	
731.0	731.0	
893.0	893.0	
217.0	217.0	
986.0	986.0	
359.0	359.0	
306.0	306.0	
385.0	385.0	
431.0	431.0	
198.0	198.0	
467.0	467.0	
415.0	415.0	
212.0	212.0	
505.0	505.0	
446.0	446.0	
952.0	964.5	12.5
977.0	964.5	12.5
547.0	547.0	
124.0	124.0	
694.0	694.0	
875.0	875.0	
663.0	663.0	
937.0	937.0	
43.0	43.0	
527.0	527.0	
889.0	896.0	7.0
903.0	896.0	7.0
223.0	223.0	
298.0	298.0	
716.0	716.0	
419.0	419.0	
96.0	96.0	
262.0	262.0	
266.0	266.0	
887.0	887.0	
1000.0	1000.0	
257.0	257.0	
365.0	365.0	
936.0	936.0	
177.0	177.0	
18.0	18.0	
106.0	106.0	
845.0	845.0	
594.0	594.0	
447.0	447.0	
529.0	529.0	
738.0	738.0	
370.0	370.0	
126.0	126.0	
377.0	377.0	
11.0	11.0	
97.0	97.0	
349.0	349.0	
955.0	973.0	18.0
991.0	973.0	18.0
978.0	978.0	
905.0	905.0	
922.0	922.0	
881.0	881.0	
390.0	390.0	
349.0	349.0	
707.0	707.0	
102.0	102.0	
262.0	262.0	
86.0	86.0	
906.0	906.0	
675.0	675.0	
324.0	324.0	
61.0	61.0	
389.0	389.0	
567.0	567.0	
6.0	6.0	
865.0	865.0	
934.0	934.0	
514.0	514.0	
158.0	158.0	
248.0	248.0	
592.0	592.0	
781.0	781.0	
770.0	770.0	
446.0	446.0	
507.0	507.0	
966.0	966.0	
65.0	65.0	
747.0	747.0	
311.0	311.0	
421.0	421.0	
787.0	787.0	
687.0	687.0	
884.0	884.0	
800.0	800.0	
454.0	454.0	
869.0	869.0	
599.0	599.0	
646.0	646.0	
71.0	71.0	
243.0	243.0	
195.0	195.0	
380.0	380.0	
475.0	475.0	
84.0	84.0	
198.0	198.0	
908.0	908.0	
872.0	872.0	
413.0	413.0	
842.0	842.0	
440.0	440.0	
83.0	83.0	
556.0	556.0	
600.0	600.0	
995.0	995.0	
205.0	205.0	
350.0	350.0	
223.0	223.0	
107.0	107.0	
323.0	323.0	
224.0	224.0	
780.0	780.0	
553.0	553.0	
357.0	357.0	
499.0	499.0	
183.0	183.0	
979.0	979.0	
533.0	533.0	
452.0	452.0	
693.0	693.0	
511.0	511.0	
931.0	931.0	
526.0	526.0	
184.0	184.0	
320.0	320.0	
681.0	681.0	
737.0	737.0	
822.0	822.0	
697.0	697.0	
743.0	743.0	
479.0	479.0	
295.0	295.0	
597.0	597.0	
939.0	939.0	
739.0	739.0	
533.0	533.0	
952.0	952.0	
913.0	913.0	
585.0	585.0	
418.0	418.0	
282.0	282.0	
624.0	624.0	
921.0	921.0	
573.0	573.0	
159.0	159.0	
331.0	331.0	
979.0	979.0	
627.0	627.0	
933.0	933.0	
107.0	107.0	
430.0	430.0	
649.0	649.0	
767.0	767.0	
877.0	877.0	
600.0	600.0	
799.0	799.0	
29.0	29.0	
440.0	440.0	
927.0	927.0	
902.0	902.0	
167.0	167.0	
36.0	36.0	
770.0	770.0	
197.0	197.0	
468.0	468.0	
816.0	810.0	6.0
804.0	810.0	6.0
331.0	331.0	
153.0	153.0	
937.0	937.0	
