Original	Reconstructed	Difference
412.0	412.0	
297.0	297.0	
798.0	798.0	
511.0	511.0	
546.0	546.0	
778.0	778.0	
598.0	598.0	
201.0	201.0	
987.0	987.0	
805.0	805.0	
598.0	598.0	
577.0	577.0	
103.0	103.0	
421.0	421.0	
510.0	510.0	
112.0	112.0	
740.0	740.0	
742.0	742.0	
345.0	345.0	
731.0	731.0	
128.0	128.0	
143.0	143.0	
375.0	375.0	
496.0	496.0	
347.0	347.0	
472.0	472.0	
950.0	950.0	
580.0	580.0	
669.0	669.0	
356.0	356.0	
752.0	752.0	
756.0	756.0	
196.0	196.0	
979.0	979.0	
703.0	703.0	
438.0	438.0	
509.0	509.0	
660.0	660.0	
282.0	282.0	
715.0	715.0	
897.0	897.0	
337.0	337.0	
929.0	929.0	
197.0	197.0	
930.0	930.0	
946.0	946.0	
216.0	216.0	
580.0	580.0	
842.0	842.0	
442.0	442.0	
157.0	157.0	
22.0	22.0	
135.0	135.0	
286.0	286.0	
505.0	505.0	
160.0	160.0	
258.0	258.0	
456.0	456.0	
15.0	15.0	
154.0	154.0	
795.0	795.0	
499.0	499.0	
744.0	744.0	
85.0	85.0	
169.0	169.0	
546.0	546.0	
299.0	299.0	
779.0	779.0	
637.0	637.0	
778.0	778.0	
213.0	213.0	
315.0	315.0	
66.0	66.0	
185.0	185.0	
860.0	860.0	
880.0	880.0	
102.0	102.0	
858.0	858.0	
199.0	199.0	
29.0	29.0	
77.0	77.0	
50.0	50.0	
364.0	364.0	
243.0	243.0	
585.0	585.0	
663.0	663.0	
988.0	988.0	
253.0	253.0	
774.0	774.0	
759.0	759.0	
863.0	863.0	
166.0	166.0	
840.0	840.0	
968.0	968.0	
511.0	511.0	
925.0	925.0	
610.0	610.0	
786.0	786.0	
510.0	510.0	
607.0	607.0	
36.0	36.0	
330.0	330.0	
461.0	461.0	
944.0	944.0	
455.0	455.0	
735.0	735.0	
807.0	807.0	
628.0	636.5	8.5
645.0	636.5	8.5
700.0	700.0	
242.0	242.0	
556.0	556.0	
708.0	708.0	
795.0	795.0	
887.0	887.0	
321.0	321.0	
638.0	638.0	
573.0	573.0	
416.0	416.0	
779.0	779.0	
987.0	987.0	
632.0	632.0	
798.0	798.0	
670.0	670.0	
936.0	936.0	
288.0	288.0	
17.0	17.0	
263.0	263.0	
749.0	749.0	
923.0	909.0	14.0
895.0	909.0	14.0
461.0	461.0	
329.0	329.0	
867.0	867.0	
810.0	810.0	
386.0	386.0	
813.0	813.0	
419.0	419.0	
996.0	996.0	
191.0	191.0	
982.0	982.0	
84.0	84.0	
593.0	593.0	
192.0	192.0	
900.0	900.0	
203.0	203.0	
398.0	398.0	
991.0	991.0	
424.0	424.0	
414.0	414.0	
623.0	623.0	
998.0	998.0	
822.0	822.0	
276.0	276.0	
311.0	311.0	
695.0	695.0	
132.0	132.0	
477.0	477.0	
219.0	219.0	
624.0	624.0	
978.0	978.0	
507.0	498.5	8.5
490.0	498.5	8.5
289.0	289.0	
993.0	993.0	
398.0	398.0	
726.0	726.0	
633.0	633.0	
492.0	492.0	
529.0	529.0	
878.0	878.0	
741.0	741.0	
458.0	458.0	
417.0	417.0	
98.0	98.0	
15.0	15.0	
315.0	315.0	
158.0	158.0	
612.0	612.0	
143.0	143.0	
986.0	986.0	
613.0	613.0	
246.0	246.0	
161.0	161.0	
525.0	525.0	
139.0	139.0	
799.0	799.0	
669.0	669.0	
262.0	262.0	
24.0	24.0	
228.0	228.0	
414.0	414.0	
148.0	148.0	
477.0	477.0	
404.0	404.0	
949.0	949.0	
817.0	817.0	
141.0	141.0	
884.0	884.0	
911.0	911.0	
302.0	302.0	
74.0	74.0	
584.0	584.0	
88.0	88.0	
618.0	618.0	
831.0	831.0	
761.0	761.0	
694.0	694.0	
964.0	964.0	
135.0	135.0	
256.0	256.0	
480.0	480.0	
664.0	664.0	
56.0	56.0	
819.0	819.0	
418.0	418.0	
552.0	552.0	
568.0	568.0	
941.0	941.0	
235.0	235.0	
944.0	944.0	
471.0	471.0	
753.0	753.0	
595.0	582.0	13.0
569.0	582.0	13.0
847.0	847.0	
580.0	580.0	
187.0	187.0	
933.0	933.0	
63.0	63.0	
430.0	430.0	
492.0	492.0	
805.0	805.0	
143.0	143.0	
231.0	231.0	
907.0	907.0	
276.0	276.0	
757.0	757.0	
905.0	905.0	
330.0	330.0	
458.0	458.0	
798.0	798.0	
652.0	652.0	
386.0	386.0	
879.0	879.0	
731.0	731.0	
160.0	160.0	
192.0	192.0	
726.0	726.0	
134.0	134.0	
608.0	608.0	
965.0	965.0	
825.0	825.0	
911.0	911.0	
605.0	605.0	
863.0	863.0	
455.0	455.0	
102.0	102.0	
590.0	590.0	
516.0	516.0	
285.0	285.0	
869.0	869.0	
807.0	807.0	
418.0	402.5	15.5
387.0	402.5	15.5
875.0	875.0	
168.0	168.0	
182.0	182.0	
373.0	373.0	
987.0	987.0	
519.0	519.0	
176.0	176.0	
688.0	688.0	
972.0	972.0	
362.0	362.0	
76.0	76.0	
571.0	571.0	
846.0	846.0	
992.0	992.0	
589.0	589.0	
108.0	108.0	
360.0	360.0	
889.0	889.0	
292.0	292.0	
484.0	484.0	
209.0	209.0	
495.0	495.0	
687.0	687.0	
550.0	550.0	
491.0	491.0	
423.0	423.0	
443.0	443.0	
59.0	59.0	
113.0	116.5	3.5
120.0	116.5	3.5
313.0	313.0	
426.0	426.0	
110.0	110.0	
298.0	298.0	
969.0	969.0	
74.0	74.0	
927.0	927.0	
582.0	582.0	
867.0	867.0	
798.0	798.0	
211.0	211.0	
142.0	142.0	
605.0	605.0	
451.0	451.0	
912.0	912.0	
846.0	846.0	
713.0	713.0	
312.0	312.0	
287.0	287.0	
563.0	563.0	
131.0	131.0	
752.0	752.0	
307.0	307.0	
595.0	595.0	
553.0	553.0	
138.0	138.0	
258.0	258.0	
636.0	636.0	
461.0	461.0	
361.0	361.0	
270.0	270.0	
219.0	219.0	
352.0	352.0	
579.0	579.0	
790.0	790.0	
611.0	611.0	
165.0	165.0	
739.0	739.0	
640.0	640.0	
416.0	416.0	
614.0	614.0	
397.0	397.0	
835.0	819.5	15.5
804.0	819.5	15.5
608.0	608.0	
245.0	245.0	
410.0	410.0	
607.0	607.0	
594.0	598.5	4.5
603.0	598.5	4.5
332.0	332.0	
284.0	284.0	
719.0	719.0	
238.0	238.0	
837.0	837.0	
574.0	574.0	
162.0	162.0	
722.0	722.0	
921.0	921.0	
245.0	245.0	
16.0	16.0	
203.0	203.0	
124.0	124.0	
639.0	639.0	
261.0	261.0	
650.0	650.0	
875.0	875.0	
38.0	38.0	
301.0	301.0	
96.0	96.0	
18.0	18.0	
991.0	991.0	
37.0	37.0	
346.0	346.0	
829.0	829.0	
282.0	282.0	
782.0	782.0	
359.0	359.0	
161.0	161.0	
641.0	641.0	
179.0	179.0	
811.0	811.0	
900.0	900.0	
979.0	979.0	
488.0	488.0	
88.0	88.0	
506.0	506.0	
5.0	5.0	
25.0	25.0	
766.0	766.0	
340.0	340.0	
86.0	86.0	
251.0	251.0	
817.0	817.0	
970.0	970.0	
844.0	844.0	
150.0	150.0	
710.0	710.0	
520.0	520.0	
811.0	811.0	
127.0	127.0	
333.0	333.0	
329.0	329.0	
776.0	776.0	
337.0	337.0	
450.0	450.0	
14.0	14.0	
707.0	707.0	
706.0	706.0	
793.0	793.0	
556.0	556.0	
202.0	202.0	
708.0	708.0	
198.0	198.0	
701.0	701.0	
862.0	862.0	
514.0	514.0	
324.0	324.0	
397.0	397.0	
88.0	88.0	
208.0	208.0	
335.0	335.0	
910.0	910.0	
652.0	652.0	
511.0	511.0	
2.0	2.0	
774.0	774.0	
552.0	552.0	
425.0	430.0	5.0
435.0	430.0	5.0
88.0	88.0	
585.0	585.0	
389.0	389.0	
493.0	493.0	
918.0	918.0	
329.0	329.0	
444.0	444.0	
814.0	814.0	
785.0	785.0	
126.0	126.0	
356.0	356.0	
472.0	472.0	
457.0	457.0	
572.0	572.0	
308.0	308.0	
866.0	866.0	
445.0	445.0	
178.0	178.0	
15.0	15.0	
519.0	519.0	
733.0	733.0	
259.0	259.0	
169.0	169.0	
758.0	758.0	
216.0	216.0	
459.0	459.0	
469.0	469.0	
518.0	518.0	
979.0	979.0	
1.0	1.0	
878.0	878.0	
483.0	483.0	
213.0	213.0	
61.0	61.0	
9.0	9.0	
212.0	212.0	
113.0	113.0	
972.0	972.0	
760.0	766.5	6.5
773.0	766.5	6.5
461.0	461.0	
959.0	959.0	
375.0	375.0	
521.0	521.0	
868.0	868.0	
320.0	320.0	
767.0	767.0	
555.0	555.0	
933.0	933.0	
290.0	290.0	
818.0	818.0	
23.0	23.0	
235.0	235.0	
849.0	849.0	
920.0	920.0	
778.0	778.0	
258.0	258.0	
928.0	928.0	
755.0	755.0	
649.0	649.0	
642.0	642.0	
737.0	737.0	
742.0	742.0	
240.0	240.0	
886.0	886.0	
265.0	265.0	
165.0	174.5	9.5
184.0	174.5	9.5
701.0	701.0	
397.0	397.0	
660.0	660.0	
93.0	93.0	
943.0	943.0	
99.0	99.0	
287.0	280.5	6.5
274.0	280.5	6.5
523.0	523.0	
285.0	285.0	
267.0	267.0	
703.0	703.0	
524.0	524.0	
817.0	817.0	
859.0	859.0	
498.0	498.0	
221.0	221.0	
142.0	142.0	
826.0	826.0	
528.0	528.0	
542.0	542.0	
367.0	367.0	
565.0	565.0	
729.0	729.0	
438.0	438.0	
395.0	395.0	
938.0	938.0	
892.0	892.0	
661.0	661.0	
211.0	211.0	
469.0	469.0	
505.0	505.0	
127.0	127.0	
844.0	844.0	
963.0	963.0	
159.0	159.0	
234.0	219.0	15.0
204.0	219.0	15.0
575.0	575.0	
161.0	161.0	
768.0	768.0	
465.0	465.0	
32.0	32.0	
700.0	700.0	
827.0	827.0	
475.0	475.0	
79.0	78.5	0.5
78.0	78.5	0.5
389.0	389.0	
727.0	727.0	
627.0	627.0	
561.0	561.0	
341.0	341.0	
815.0	815.0	
391.0	397.0	6.0
403.0	397.0	6.0
86.0	86.0	
711.0	711.0	
329.0	329.0	
770.0	770.0	
873.0	873.0	
688.0	688.0	
785.0	785.0	
360.0	360.0	
847.0	847.0	
94.0	94.0	
56.0	56.0	
818.0	818.0	
442.0	442.0	
133.0	133.0	
94.0	94.0	
852.0	852.0	
117.0	117.0	
168.0	168.0	
897.0	897.0	
967.0	967.0	
819.0	819.0	
489.0	489.0	
140.0	140.0	
638.0	638.0	
986.0	986.0	
715.0	715.0	
691.0	691.0	
796.0	796.0	
748.0	749.0	1.0
750.0	749.0	1.0
429.0	429.0	
72.0	72.0	
444.0	444.0	
766.0	766.0	
478.0	478.0	
903.0	903.0	
280.0	280.0	
342.0	342.0	
899.0	889.5	9.5
880.0	889.5	9.5
700.0	700.0	
876.0	876.0	
47.0	47.0	
615.0	615.0	
750.0	750.0	
461.0	461.0	
461.0	461.0	
967.0	967.0	
856.0	856.0	
22.0	22.0	
691.0	691.0	
596.0	596.0	
792.0	792.0	
847.0	847.0	
517.0	529.5	12.5
542.0	529.5	12.5
775.0	775.0	
122.0	122.0	
786.0	786.0	
925.0	925.0	
381.0	381.0	
214.0	214.0	
80.0	80.0	
423.0	423.0	
892.0	892.0	
814.0	814.0	
2.0	2.0	
733.0	733.0	
703.0	692.0	11.0
681.0	692.0	11.0
64.0	64.0	
350.0	350.0	
143.0	143.0	
534.0	534.0	
546.0	546.0	
682.0	682.0	
756.0	756.0	
825.0	825.0	
182.0	182.0	
835.0	835.0	
713.0	713.0	
897.0	897.0	
230.0	230.0	
69.0	69.0	
606.0	606.0	
257.0	257.0	
321.0	321.0	
642.0	642.0	
69.0	69.0	
147.0	147.0	
726.0	726.0	
543.0	543.0	
636.0	636.0	
81.0	81.0	
978.0	978.0	
884.0	884.0	
933.0	933.0	
490.0	490.0	
971.0	971.0	
610.0	610.0	
21.0	25.5	4.5
30.0	25.5	4.5
655.0	655.0	
769.0	769.0	
169.0	169.0	
486.0	486.0	
263.0	263.0	
858.0	858.0	
239.0	239.0	
782.0	782.0	
748.0	748.0	
650.0	650.0	
505.0	505.0	
468.0	468.0	
747.0	747.0	
963.0	963.0	
76.0	76.0	
984.0	984.0	
352.0	352.0	
205.0	205.0	
621.0	621.0	
168.0	168.0	
324.0	324.0	
931.0	931.0	
400.0	400.0	
669.0	669.0	
499.0	499.0	
843.0	843.0	
420.0	420.0	
563.0	563.0	
597.0	597.0	
181.0	181.0	
46.0	46.0	
210.0	210.0	
914.0	914.0	
494.0	494.0	
187.0	187.0	
906.0	906.0	
24.0	24.0	
146.0	146.0	
922.0	922.0	
134.0	134.0	
314.0	314.0	
207.0	207.0	
160.0	152.0	8.0
144.0	152.0	8.0
1000.0	1000.0	
451.0	451.0	
731.0	731.0	
842.0	842.0	
551.0	551.0	
635.0	635.0	
393.0	393.0	
670.0	670.0	
232.0	232.0	
922.0	922.0	
755.0	755.0	
439.0	439.0	
624.0	624.0	
901.0	901.0	
600.0	600.0	
156.0	156.0	
102.0	102.0	
559.0	559.0	
965.0	965.0	
760.0	760.0	
619.0	619.0	
17.0	17.0	
102.0	102.0	
686.0	686.0	
85.0	85.0	
354.0	354.0	
666.0	666.0	
543.0	543.0	
225.0	225.0	
327.0	327.0	
345.0	345.0	
799.0	799.0	
726.0	726.0	
645.0	645.0	
809.0	809.0	
547.0	547.0	
921.0	921.0	
589.0	589.0	
202.0	202.0	
986.0	986.0	
308.0	308.0	
926.0	926.0	
556.0	556.0	
959.0	959.0	
643.0	643.0	
692.0	692.0	
99.0	99.0	
612.0	612.0	
253.0	253.0	
499.0	499.0	
259.0	259.0	
627.0	627.0	
221.0	221.0	
703.0	703.0	
898.0	898.0	
134.0	134.0	
914.0	914.0	
487.0	487.0	
550.0	550.0	
442.0	442.0	
545.0	545.0	
724.0	724.0	
695.0	686.0	9.0
677.0	686.0	9.0
978.0	978.0	
107.0	107.0	
774.0	774.0	
636.0	636.0	
100.0	100.0	
862.0	862.0	
209.0	205.5	3.5
202.0	205.5	3.5
320.0	320.0	
671.0	671.0	
515.0	515.0	
361.0	361.0	
883.0	883.0	
502.0	502.0	
154.0	154.0	
61.0	61.0	
131.0	131.0	
995.0	995.0	
573.0	573.0	
57.0	57.0	
128.0	128.0	
194.0	194.0	
852.0	852.0	
916.0	916.0	
724.0	724.0	
307.0	307.0	
809.0	809.0	
151.0	151.0	
973.0	973.0	
607.0	607.0	
552.0	552.0	
660.0	660.0	
965.0	965.0	
26.0	26.0	
24.0	24.0	
885.0	885.0	
758.0	758.0	
209.0	209.0	
728.0	728.0	
522.0	522.0	
500.0	500.0	
376.0	376.0	
866.0	866.0	
478.0	478.0	
412.0	412.0	
864.0	864.0	
635.0	635.0	
213.0	213.0	
931.0	931.0	
723.0	723.0	
396.0	396.0	
597.0	597.0	
664.0	664.0	
408.0	408.0	
366.0	366.0	
141.0	141.0	
98.0	98.0	
679.0	679.0	
384.0	384.0	
874.0	874.0	
980.0	980.0	
393.0	393.0	
531.0	531.0	
329.0	329.0	
187.0	187.0	
934.0	934.0	
666.0	673.5	7.5
681.0	673.5	7.5
587.0	587.0	
77.0	77.0	
522.0	522.0	
586.0	586.0	
408.0	408.0	
681.0	681.0	
810.0	810.0	
664.0	664.0	
290.0	290.0	
431.0	431.0	
89.0	89.0	
780.0	780.0	
573.0	573.0	
512.0	512.0	
174.0	174.0	
972.0	972.0	
794.0	794.0	
738.0	738.0	
0.0	0.0	
256.0	256.0	
130.0	130.0	
767.0	767.0	
479.0	468.5	10.5
458.0	468.5	10.5
983.0	983.0	
191.0	191.0	
453.0	453.0	
4.0	4.0	
289.0	289.0	
355.0	355.0	
725.0	725.0	
923.0	923.0	
166.0	166.0	
245.0	245.0	
430.0	430.0	
57.0	57.0	
18.0	18.0	
450.0	450.0	
617.0	617.0	
95.0	95.0	
746.0	746.0	
128.0	128.0	
543.0	543.0	
439.0	439.0	
123.0	123.0	
762.0	762.0	
307.0	307.0	
499.0	499.0	
46.0	39.5	6.5
33.0	39.5	6.5
80.0	80.0	
284.0	284.0	
853.0	852.5	0.5
852.0	852.5	0.5
659.0	659.0	
216.0	216.0	
656.0	640.0	16.0
624.0	640.0	16.0
343.0	343.0	
10.0	10.0	
476.0	476.0	
969.0	969.0	
629.0	629.0	
859.0	859.0	
526.0	526.0	
474.0	474.0	
979.0	979.0	
219.0	219.0	
328.0	328.0	
810.0	810.0	
644.0	644.0	
866.0	866.0	
604.0	604.0	
833.0	833.0	
469.0	469.0	
64.0	64.0	
240.0	240.0	
614.0	614.0	
599.0	599.0	
949.0	949.0	
493.0	493.0	
569.0	569.0	
651.0	651.0	
43.0	43.0	
1.0	1.0	
265.0	265.0	
431.0	431.0	
471.0	471.0	
417.0	417.0	
632.0	632.0	
579.0	579.0	
353.0	353.0	
797.0	797.0	
295.0	295.0	
65.0	73.5	8.5
82.0	73.5	8.5
836.0	836.0	
30.0	30.0	
100.0	100.0	
472.0	472.0	
682.0	682.0	
263.0	263.0	
764.0	764.0	
821.0	821.0	
76.0	76.0	
683.0	683.0	
607.0	607.0	
942.0	942.0	
260.0	260.0	
392.0	392.0	
253.0	253.0	
410.0	410.0	
758.0	758.0	
826.0	826.0	
781.0	781.0	
306.0	306.0	
283.0	283.0	
945.0	945.0	
407.0	407.0	
911.0	911.0	
738.0	747.5	9.5
757.0	747.5	9.5
199.0	199.0	
553.0	553.0	
271.0	271.0	
792.0	792.0	
590.0	590.0	
785.0	785.0	
484.0	484.0	
430.0	430.0	
60.0	69.0	9.0
78.0	69.0	9.0
853.0	853.0	
716.0	716.0	
899.0	899.0	
130.0	130.0	
510.0	510.0	
613.0	613.0	
964.0	958.0	6.0
952.0	958.0	6.0
939.0	939.0	
888.0	888.0	
578.0	578.0	
307.0	307.0	
56.0	56.0	
568.0	568.0	
269.0	269.0	
524.0	524.0	
284.0	284.0	
224.0	224.0	
754.0	754.0	
988.0	988.0	
420.0	420.0	
592.0	592.0	
927.0	927.0	
205.0	205.0	
72.0	72.0	
795.0	795.0	
34.0	34.0	
773.0	773.0	
146.0	146.0	
705.0	705.0	
800.0	800.0	
362.0	362.0	
476.0	476.0	
550.0	550.0	
753.0	753.0	
361.0	361.0	
17.0	17.0	
87.0	87.0	
49.0	44.0	5.0
39.0	44.0	5.0
550.0	550.0	
953.0	953.0	
500.0	500.0	
252.0	252.0	
25.0	25.0	
828.0	828.0	
883.0	883.0	
763.0	763.0	
582.0	582.0	
245.0	245.0	
197.0	197.0	
994.0	994.0	
176.0	176.0	
222.0	222.0	
662.0	662.0	
593.0	593.0	
535.0	535.0	
90.0	90.0	
735.0	735.0	
553.0	553.0	
114.0	102.0	12.0
90.0	102.0	12.0
587.0	587.0	
489.0	489.0	
584.0	584.0	
278.0	278.0	
859.0	842.5	16.5
826.0	842.5	16.5
483.0	483.0	
35.0	35.0	
816.0	816.0	
971.0	971.0	
778.0	778.0	
50.0	50.0	
916.0	916.0	
410.0	410.0	
718.0	718.0	
237.0	237.0	
403.0	403.0	
870.0	870.0	
996.0	996.0	
818.0	818.0	
52.0	52.0	
547.0	547.0	
993.0	993.0	
649.0	649.0	
601.0	601.0	
508.0	508.0	
919.0	919.0	
60.0	60.0	
895.0	895.0	
120.0	120.0	
223.0	223.0	
26.0	26.0	
3.0	3.0	
658.0	658.0	
782.0	782.0	
111.0	111.0	
937.0	937.0	
310.0	310.0	
875.0	875.0	
567.0	567.0	
562.0	562.0	
439.0	439.0	
269.0	269.0	
449.0	449.0	
102.0	102.0	
183.0	183.0	
820.0	820.0	
424.0	424.0	
75.0	75.0	
576.0	576.0	
6.0	6.0	
425.0	425.0	
917.0	917.0	
394.0	394.0	
293.0	293.0	
136.0	136.0	
974.0	974.0	
201.0	201.0	
127.0	127.0	
194.0	194.0	
78.0	78.0	
12.0	12.0	
964.0	964.0	
621.0	621.0	
620.0	620.0	
731.0	731.0	
493.0	493.0	
535.0	535.0	
597.0	597.0	
316.0	316.0	
107.0	107.0	
788.0	788.0	
370.0	370.0	
641.0	641.0	
12.0	12.0	
988.0	988.0	
359.0	359.0	
156.0	156.0	
386.0	386.0	
822.0	822.0	
723.0	723.0	
106.0	106.0	
640.0	640.0	
176.0	176.0	
820.0	820.0	
274.0	274.0	
422.0	422.0	
875.0	875.0	
437.0	437.0	
567.0	567.0	
874.0	874.0	
728.0	728.0	
268.0	268.0	
157.0	157.0	
781.0	781.0	
337.0	337.0	
691.0	691.0	
654.0	654.0	
18.0	18.0	
135.0	135.0	
525.0	525.0	
158.0	158.0	
468.0	468.0	
15.0	15.0	
880.0	880.0	
774.0	774.0	
941.0	941.0	
998.0	998.0	
947.0	958.0	11.0
969.0	958.0	11.0
223.0	223.0	
425.0	425.0	
303.0	303.0	
991.0	991.0	
358.0	358.0	
5.0	5.0	
561.0	561.0	
172.0	172.0	
57.0	57.0	
912.0	912.0	
127.0	127.0	
261.0	261.0	
249.0	249.0	
986.0	986.0	
290.0	290.0	
934.0	934.0	
755.0	755.0	
601.0	601.0	
142.0	142.0	
453.0	453.0	
487.0	487.0	
240.0	240.0	
235.0	235.0	
135.0	135.0	
97.0	97.0	
866.0	866.0	
927.0	927.0	
974.0	974.0	
771.0	771.0	
258.0	258.0	
341.0	341.0	
438.0	438.0	
526.0	526.0	
97.0	97.0	
38.0	38.0	
742.0	742.0	
142.0	142.0	
811.0	811.0	
397.0	397.0	
346.0	346.0	
800.0	800.0	
671.0	671.0	
560.0	560.0	
420.0	420.0	
319.0	319.0	
515.0	515.0	
63.0	49.0	14.0
35.0	49.0	14.0
438.0	438.0	
760.0	760.0	
449.0	449.0	
884.0	884.0	
314.0	314.0	
754.0	754.0	
428.0	428.0	
545.0	545.0	
999.0	999.0	
735.0	735.0	
248.0	252.5	4.5
257.0	252.5	4.5
743.0	743.0	
623.0	623.0	
776.0	776.0	
924.0	924.0	
856.0	856.0	
416.0	416.0	
874.0	874.0	
74.0	74.0	
543.0	543.0	
937.0	937.0	
807.0	807.0	
678.0	678.0	
434.0	434.0	
219.0	219.0	
986.0	986.0	
416.0	416.0	
83.0	83.0	
569.0	569.0	
745.0	729.0	16.0
713.0	729.0	16.0
612.0	597.0	15.0
582.0	597.0	15.0
267.0	267.0	
138.0	138.0	
534.0	534.0	
924.0	924.0	
156.0	156.0	
234.0	234.0	
402.0	402.0	
74.0	74.0	
761.0	761.0	
405.0	405.0	
41.0	41.0	
646.0	646.0	
897.0	897.0	
532.0	532.0	
278.0	278.0	
106.0	106.0	
120.0	120.0	
260.0	260.0	
488.0	488.0	
944.0	944.0	
961.0	961.0	
4.0	4.0	
198.0	198.0	
835.0	835.0	
425.0	435.0	10.0
445.0	435.0	10.0
459.0	459.0	
82.0	82.0	
291.0	282.0	9.0
273.0	282.0	9.0
743.0	737.0	6.0
731.0	737.0	6.0
856.0	856.0	
173.0	173.0	
670.0	670.0	
59.0	59.0	
390.0	390.0	
70.0	70.0	
728.0	728.0	
162.0	162.0	
767.0	767.0	
55.0	55.0	
706.0	706.0	
455.0	455.0	
531.0	531.0	
224.0	224.0	
296.0	296.0	
208.0	208.0	
343.0	343.5	0.5
344.0	343.5	0.5
642.0	642.0	
286.0	286.0	
854.0	844.5	9.5
835.0	844.5	9.5
701.0	701.0	
327.0	327.0	
623.0	636.0	13.0
649.0	636.0	13.0
727.0	727.0	
40.0	40.0	
518.0	518.0	
194.0	194.0	
929.0	933.5	4.5
938.0	933.5	4.5
532.0	532.0	
320.0	320.0	
413.0	413.0	
626.0	626.0	
914.0	922.0	8.0
930.0	922.0	8.0
277.0	277.0	
378.0	378.0	
420.0	420.0	
752.0	752.0	
903.0	890.0	13.0
877.0	890.0	13.0
231.0	231.0	
605.0	605.0	
967.0	967.0	
848.0	848.0	
19.0	19.0	
437.0	437.0	
644.0	644.0	
282.0	282.0	
374.0	374.0	
214.0	214.0	
547.0	547.0	
338.0	338.0	
132.0	132.0	
563.0	563.0	
251.0	251.0	
716.0	716.0	
622.0	622.0	
663.0	663.0	
320.0	320.0	
957.0	957.0	
729.0	729.0	
66.0	66.0	
453.0	453.0	
414.0	414.0	
607.0	611.5	4.5
