Original	Reconstructed	Difference
540.0	540.0	
864.0	864.0	
982.0	982.0	
31.0	31.0	
507.0	507.0	
65.0	65.0	
862.0	862.0	
402.0	402.0	
440.0	440.0	
203.0	203.0	
158.0	158.0	
310.0	310.0	
175.0	175.0	
218.0	218.0	
543.0	543.0	
198.0	198.0	
947.0	947.0	
962.0	956.5	5.5
951.0	956.5	5.5
395.0	395.0	
258.0	258.0	
548.0	548.0	
901.0	901.0	
418.0	403.5	14.5
389.0	403.5	14.5
290.0	290.0	
362.0	362.0	
339.0	339.0	
221.0	221.0	
160.0	160.0	
985.0	985.0	
57.0	57.0	
402.0	402.0	
545.0	545.0	
673.0	673.0	
36.0	36.0	
456.0	456.0	
423.0	423.0	
529.0	529.0	
611.0	611.0	
775.0	775.0	
854.0	854.0	
774.0	774.0	
787.0	787.0	
358.0	358.0	
430.0	430.0	
772.0	772.0	
813.0	823.5	10.5
834.0	823.5	10.5
171.0	171.0	
16.0	16.0	
910.0	910.0	
678.0	678.0	
56.0	56.0	
437.0	437.0	
862.0	862.0	
482.0	482.0	
238.0	238.0	
24.0	24.0	
681.0	681.0	
544.0	544.0	
235.0	235.0	
760.0	760.0	
115.0	111.5	3.5
108.0	111.5	3.5
329.0	329.0	
818.0	818.0	
932.0	932.0	
675.0	675.0	
316.0	316.0	
647.0	647.0	
129.0	129.0	
666.0	666.0	
877.0	877.0	
320.0	320.0	
998.0	998.0	
266.0	266.0	
304.0	304.0	
552.0	552.0	
560.0	560.0	
16.0	16.0	
532.0	532.0	
661.0	661.0	
373.0	373.0	
618.0	618.0	
787.0	787.0	
846.0	846.0	
582.0	582.0	
488.0	488.0	
321.0	321.0	
838.0	838.0	
313.0	313.0	
110.0	110.0	
950.0	950.0	
78.0	78.0	
190.0	190.0	
78.0	78.0	
838.0	838.0	
976.0	976.0	
639.0	625.5	13.5
612.0	625.5	13.5
211.0	211.0	
435.0	435.0	
641.0	641.0	
998.0	998.0	
541.0	541.0	
83.0	83.0	
560.0	560.0	
441.0	441.0	
86.0	86.0	
909.0	909.0	
197.0	197.0	
507.0	507.0	
992.0	992.0	
888.0	888.0	
675.0	675.0	
480.0	480.0	
726.0	726.0	
970.0	970.0	
939.0	939.0	
604.0	604.0	
79.0	79.0	
610.0	610.0	
203.0	203.0	
270.0	270.0	
694.0	694.0	
252.0	252.0	
221.0	221.0	
14.0	14.0	
84.0	84.0	
736.0	736.0	
164.0	164.0	
405.0	405.0	
796.0	796.0	
259.0	259.0	
25.0	25.0	
835.0	835.0	
761.0	761.0	
211.0	211.0	
705.0	705.0	
562.0	562.0	
203.0	203.0	
284.0	284.0	
76.0	76.0	
631.0	631.0	
725.0	725.0	
454.0	454.0	
453.0	453.0	
502.0	502.0	
778.0	778.0	
550.0	550.0	
434.0	434.0	
984.0	984.0	
289.0	289.0	
891.0	891.0	
822.0	822.0	
862.0	862.0	
359.0	359.0	
125.0	125.0	
179.0	179.0	
962.0	962.0	
159.0	161.5	2.5
164.0	161.5	2.5
148.0	148.0	
299.0	299.0	
262.0	262.0	
675.0	675.0	
283.0	283.0	
226.0	226.0	
391.0	391.0	
555.0	555.0	
100.0	100.0	
51.0	51.0	
952.0	952.0	
506.0	506.0	
886.0	886.0	
993.0	993.0	
616.0	616.0	
444.0	444.0	
316.0	316.0	
110.0	110.0	
618.0	618.0	
893.0	893.0	
435.0	435.0	
276.0	276.0	
277.0	277.0	
158.0	158.0	
679.0	679.0	
279.0	279.0	
718.0	718.0	
646.0	646.0	
484.0	484.0	
434.0	434.0	
947.0	947.0	
154.0	154.0	
549.0	549.0	
819.0	819.0	
119.0	119.0	
884.0	884.0	
87.0	87.0	
120.0	120.0	
664.0	664.0	
753.0	753.0	
481.0	481.0	
973.0	973.0	
653.0	653.0	
352.0	352.0	
207.0	207.0	
34.0	34.0	
181.0	181.0	
869.0	869.0	
180.0	180.0	
604.0	604.0	
376.0	376.0	
734.0	734.0	
325.0	325.0	
33.0	33.0	
762.0	762.0	
127.0	127.0	
80.0	80.0	
340.0	340.0	
108.0	108.0	
464.0	464.0	
553.0	553.0	
646.0	646.0	
752.0	752.0	
124.0	124.0	
354.0	354.0	
206.0	206.0	
719.0	719.0	
561.0	561.0	
24.0	24.0	
806.0	806.0	
534.0	534.0	
379.0	379.0	
711.0	711.0	
295.0	295.0	
124.0	124.0	
884.0	884.0	
902.0	902.0	
787.0	787.0	
33.0	33.0	
218.0	218.0	
678.0	678.0	
312.0	312.0	
360.0	360.0	
422.0	422.0	
36.0	36.0	
882.0	882.0	
313.0	313.0	
589.0	589.0	
976.0	976.0	
402.0	402.0	
720.0	720.0	
769.0	769.0	
584.0	584.0	
993.0	993.0	
197.0	197.0	
657.0	657.0	
401.0	401.0	
344.0	344.0	
842.0	842.0	
415.0	415.0	
78.0	78.0	
277.0	277.0	
164.0	164.0	
648.0	648.0	
39.0	39.0	
457.0	457.0	
696.0	696.0	
355.0	355.0	
494.0	494.0	
920.0	920.0	
341.0	341.0	
405.0	405.0	
899.0	899.0	
975.0	975.0	
932.0	932.0	
810.0	810.0	
144.0	144.0	
296.0	296.0	
73.0	73.0	
157.0	157.0	
109.0	109.0	
1000.0	1000.0	
736.0	736.0	
237.0	237.0	
850.0	850.0	
131.0	131.0	
983.0	983.0	
29.0	29.0	
208.0	208.0	
396.0	396.0	
558.0	558.0	
919.0	919.0	
755.0	755.0	
685.0	685.0	
484.0	484.0	
711.0	711.0	
963.0	963.0	
755.0	755.0	
114.0	114.0	
357.0	357.0	
107.0	107.0	
163.0	163.0	
358.0	358.0	
40.0	40.0	
734.0	734.0	
341.0	341.0	
655.0	655.0	
917.0	917.0	
695.0	695.0	
565.0	565.0	
201.0	201.0	
736.0	736.0	
357.0	357.0	
712.0	712.0	
343.0	343.0	
491.0	491.0	
708.0	708.0	
936.0	936.0	
690.0	690.0	
550.0	550.0	
761.0	761.0	
998.0	998.0	
108.0	108.0	
890.0	890.0	
705.0	705.0	
780.0	780.0	
275.0	275.0	
749.0	749.0	
850.0	850.0	
963.0	963.0	
697.0	697.0	
829.0	829.0	
893.0	893.0	
279.0	279.0	
93.0	93.0	
412.0	412.0	
834.0	834.0	
176.0	176.0	
35.0	35.0	
987.0	987.0	
853.0	853.0	
938.0	938.0	
252.0	252.0	
219.0	219.0	
994.0	994.0	
388.0	388.0	
581.0	581.0	
739.0	739.0	
577.0	577.0	
980.0	980.0	
590.0	590.0	
71.0	71.0	
703.0	703.0	
787.0	787.0	
169.0	169.0	
249.0	249.0	
266.0	266.0	
94.0	94.0	
847.0	847.0	
563.0	563.0	
598.0	598.0	
16.0	16.0	
629.0	629.0	
895.0	895.0	
207.0	207.0	
300.0	300.0	
474.0	474.0	
366.0	366.0	
417.0	417.0	
962.0	962.0	
395.0	395.0	
506.0	506.0	
715.0	715.0	
456.0	456.0	
372.0	372.0	
270.0	270.0	
413.0	413.0	
932.0	932.0	
335.0	335.0	
460.0	460.0	
922.0	922.0	
398.0	398.0	
667.0	671.5	4.5
676.0	671.5	4.5
454.0	454.0	
79.0	79.0	
743.0	743.0	
775.0	775.0	
916.0	916.0	
646.0	646.0	
3.0	3.0	
777.0	777.0	
885.0	885.0	
682.0	682.0	
612.0	612.0	
861.0	861.0	
163.0	163.0	
894.0	894.0	
238.0	238.0	
355.0	355.0	
937.0	937.0	
466.0	466.0	
972.0	972.0	
307.0	307.0	
688.0	688.0	
322.0	322.0	
530.0	530.0	
231.0	231.0	
132.0	132.5	0.5
133.0	132.5	0.5
619.0	619.0	
374.0	374.0	
719.0	719.0	
512.0	512.0	
301.0	304.0	3.0
307.0	304.0	3.0
410.0	410.0	
922.0	922.0	
68.0	68.0	
785.0	785.0	
443.0	443.0	
477.0	477.0	
854.0	854.0	
722.0	722.0	
745.0	745.0	
668.0	668.0	
488.0	488.0	
534.0	534.0	
51.0	51.0	
328.0	328.0	
185.0	185.0	
763.0	763.0	
764.0	764.0	
427.0	427.0	
634.0	634.0	
213.0	213.0	
251.0	251.0	
934.0	934.0	
424.0	424.0	
323.0	323.0	
445.0	445.0	
743.0	743.0	
517.0	517.0	
650.0	650.0	
732.0	732.0	
138.0	138.0	
876.0	876.0	
538.0	538.0	
802.0	802.0	
621.0	621.0	
182.0	182.0	
522.0	522.0	
675.0	685.5	10.5
696.0	685.5	10.5
359.0	359.0	
90.0	90.0	
341.0	341.0	
589.0	589.0	
236.0	236.0	
856.0	856.0	
166.0	166.0	
348.0	348.0	
118.0	118.0	
215.0	215.0	
862.0	862.0	
350.0	350.0	
40.0	40.0	
300.0	300.0	
676.0	676.0	
558.0	558.0	
167.0	167.0	
475.0	475.0	
58.0	58.0	
695.0	695.0	
395.0	395.0	
673.0	673.0	
90.0	90.0	
638.0	638.0	
926.0	926.0	
975.0	975.0	
236.0	236.0	
885.0	885.0	
721.0	721.0	
859.0	859.0	
193.0	193.0	
644.0	644.0	
720.0	720.0	
436.0	436.0	
383.0	383.0	
472.0	472.0	
804.0	804.0	
849.0	849.0	
404.0	404.0	
133.0	133.0	
701.0	701.0	
897.0	897.0	
276.0	276.0	
128.0	128.0	
332.0	332.0	
471.0	471.0	
979.0	979.0	
875.0	875.0	
311.0	311.0	
603.0	603.0	
179.0	179.0	
854.0	854.0	
143.0	143.0	
395.0	395.0	
344.0	344.0	
705.0	705.0	
596.0	596.0	
272.0	272.0	
825.0	825.0	
86.0	86.0	
679.0	679.0	
458.0	458.0	
655.0	655.0	
249.0	249.0	
228.0	228.0	
333.0	333.0	
339.0	339.0	
8.0	8.0	
71.0	71.0	
209.0	209.0	
395.0	395.0	
312.0	312.0	
781.0	781.0	
255.0	255.0	
511.0	511.0	
31.0	31.0	
1000.0	1000.0	
241.0	241.0	
928.0	928.0	
188.0	188.0	
302.0	302.0	
751.0	751.0	
81.0	81.0	
846.0	846.0	
264.0	264.0	
450.0	450.0	
382.0	382.0	
185.0	185.0	
412.0	412.0	
693.0	693.0	
598.0	598.0	
59.0	59.0	
8.0	8.0	
66.0	66.0	
220.0	220.0	
686.0	686.0	
788.0	788.0	
31.0	31.0	
633.0	633.0	
366.0	366.0	
170.0	170.0	
285.0	285.0	
490.0	490.0	
438.0	438.0	
827.0	827.0	
533.0	533.0	
843.0	843.0	
272.0	272.0	
867.0	867.0	
410.0	410.0	
821.0	821.0	
425.0	425.0	
222.0	222.0	
357.0	357.0	
321.0	321.0	
264.0	264.0	
54.0	54.0	
558.0	558.0	
743.0	743.0	
497.0	497.0	
581.0	579.5	1.5
578.0	579.5	1.5
64.0	64.0	
312.0	312.0	
578.0	578.0	
431.0	431.0	
107.0	107.0	
757.0	757.0	
137.0	137.0	
468.0	468.0	
617.0	617.0	
655.0	655.0	
994.0	994.0	
375.0	375.0	
401.0	401.0	
758.0	758.0	
909.0	909.0	
621.0	621.0	
720.0	720.0	
157.0	157.0	
555.0	555.0	
474.0	474.0	
292.0	292.0	
539.0	539.0	
727.0	727.0	
450.0	450.0	
908.0	908.0	
863.0	863.0	
956.0	956.0	
562.0	562.0	
884.0	878.0	6.0
872.0	878.0	6.0
326.0	326.0	
678.0	678.0	
856.0	856.0	
489.0	489.0	
959.0	959.0	
180.0	180.0	
407.0	407.0	
941.0	941.0	
498.0	498.0	
989.0	989.0	
829.0	829.0	
294.0	294.0	
908.0	908.0	
336.0	336.0	
526.0	526.0	
428.0	428.0	
20.0	20.0	
580.0	580.0	
208.0	208.0	
647.0	647.0	
418.0	420.0	2.0
422.0	420.0	2.0
67.0	67.0	
598.0	598.0	
481.0	481.0	
515.0	515.0	
78.0	78.0	
27.0	27.0	
620.0	620.0	
303.0	303.0	
705.0	711.0	6.0
717.0	711.0	6.0
622.0	622.0	
406.0	406.0	
629.0	629.0	
19.0	19.0	
803.0	803.0	
593.0	593.0	
577.0	577.0	
278.0	278.0	
937.0	937.0	
196.0	196.0	
813.0	813.0	
672.0	672.0	
329.0	329.0	
600.0	600.0	
682.0	682.0	
642.0	642.0	
228.0	228.0	
1000.0	1000.0	
817.0	817.0	
435.0	435.0	
759.0	759.0	
57.0	57.0	
207.0	207.0	
301.0	301.0	
840.0	840.0	
783.0	783.0	
320.0	320.0	
459.0	459.0	
759.0	759.0	
531.0	531.0	
62.0	62.0	
489.0	489.0	
733.0	733.0	
261.0	261.0	
269.0	269.0	
547.0	547.0	
724.0	724.0	
349.0	349.0	
551.0	551.0	
464.0	464.0	
869.0	869.0	
911.0	911.0	
627.0	627.0	
794.0	794.0	
975.0	975.0	
462.0	462.0	
287.0	287.0	
599.0	599.0	
544.0	544.0	
266.0	266.0	
151.0	151.0	
868.0	868.0	
661.0	661.0	
599.0	599.0	
768.0	768.0	
963.0	963.0	
306.0	306.0	
616.0	616.0	
471.0	471.0	
555.0	555.0	
338.0	338.0	
777.0	777.0	
324.0	324.0	
426.0	426.0	
641.0	641.0	
214.0	214.0	
463.0	463.0	
851.0	851.0	
298.0	298.0	
85.0	85.0	
806.0	806.0	
601.0	601.0	
649.0	649.0	
683.0	683.0	
460.0	460.0	
887.0	887.0	
305.0	305.0	
526.0	526.0	
626.0	626.0	
447.0	447.0	
541.0	541.0	
722.0	722.0	
58.0	58.0	
859.0	859.0	
989.0	989.0	
606.0	606.0	
494.0	494.0	
735.0	735.0	
670.0	670.0	
988.0	988.0	
621.0	621.0	
445.0	445.0	
454.0	454.0	
650.0	650.0	
150.0	150.0	
377.0	377.0	
50.0	50.0	
962.0	962.0	
687.0	687.0	
304.0	304.0	
515.0	515.0	
781.0	781.0	
844.0	844.0	
802.0	802.0	
278.0	278.0	
462.0	462.0	
963.0	963.0	
515.0	515.0	
212.0	212.0	
596.0	596.0	
420.0	420.0	
141.0	141.0	
735.0	735.0	
121.0	121.0	
94.0	103.0	9.0
112.0	103.0	9.0
187.0	187.0	
123.0	123.0	
622.0	622.0	
386.0	386.0	
118.0	118.0	
516.0	516.0	
182.0	182.0	
12.0	12.0	
442.0	442.0	
222.0	222.0	
921.0	921.0	
300.0	300.0	
101.0	98.0	3.0
95.0	98.0	3.0
287.0	285.0	2.0
283.0	285.0	2.0
371.0	371.0	
97.0	97.0	
405.0	405.0	
272.0	272.0	
841.0	841.0	
325.0	325.0	
697.0	697.0	
65.0	65.0	
982.0	982.0	
194.0	194.0	
151.0	151.0	
79.0	79.0	
331.0	331.0	
192.0	192.0	
510.0	510.0	
44.0	44.0	
518.0	518.0	
57.0	57.0	
672.0	672.0	
817.0	817.0	
55.0	55.0	
535.0	535.0	
760.0	760.0	
296.0	296.0	
311.0	311.0	
270.0	270.0	
147.0	147.0	
99.0	99.0	
495.0	495.0	
354.0	354.0	
747.0	747.0	
891.0	891.0	
507.0	507.0	
471.0	471.0	
948.0	948.0	
740.0	740.0	
223.0	223.0	
981.0	981.0	
264.0	264.0	
959.0	959.0	
569.0	569.0	
814.0	814.0	
562.0	562.0	
939.0	939.0	
497.0	497.0	
460.0	460.0	
883.0	883.0	
755.0	755.0	
157.0	157.0	
594.0	594.0	
377.0	377.0	
568.0	568.0	
543.0	543.0	
211.0	211.0	
312.0	312.0	
505.0	505.0	
89.0	89.0	
658.0	658.0	
146.0	135.0	11.0
124.0	135.0	11.0
241.0	241.0	
94.0	94.0	
390.0	390.0	
974.0	974.0	
397.0	397.0	
825.0	825.0	
663.0	671.5	8.5
680.0	671.5	8.5
925.0	937.0	12.0
949.0	937.0	12.0
588.0	588.0	
197.0	197.0	
864.0	864.0	
519.0	519.0	
106.0	106.0	
764.0	764.0	
841.0	841.0	
355.0	355.0	
406.0	406.0	
472.0	472.0	
676.0	676.0	
99.0	99.0	
765.0	765.5	0.5
766.0	765.5	0.5
67.0	67.0	
621.0	621.0	
417.0	417.0	
630.0	630.0	
577.0	577.0	
960.0	960.0	
774.0	774.0	
806.0	806.0	
551.0	551.0	
975.0	975.0	
983.0	983.0	
413.0	413.0	
970.0	970.0	
216.0	216.0	
968.0	968.0	
216.0	216.0	
536.0	536.0	
898.0	898.0	
787.0	787.0	
589.0	589.0	
514.0	514.0	
621.0	621.0	
905.0	905.0	
668.0	668.0	
575.0	575.0	
824.0	824.0	
244.0	244.0	
69.0	69.0	
370.0	370.0	
232.0	232.0	
819.0	819.0	
131.0	131.0	
786.0	786.0	
859.0	859.0	
148.0	148.0	
599.0	599.0	
781.0	781.0	
536.0	536.0	
444.0	444.0	
382.0	382.0	
403.0	403.0	
516.0	516.0	
736.0	736.0	
184.0	184.0	
849.0	849.0	
559.0	559.0	
876.0	876.0	
5.0	5.0	
451.0	451.0	
973.0	973.0	
583.0	583.0	
84.0	84.0	
243.0	243.0	
583.0	583.0	
659.0	659.0	
165.0	165.0	
522.0	522.0	
483.0	483.0	
763.0	763.0	
841.0	841.0	
608.0	614.5	6.5
621.0	614.5	6.5
248.0	248.0	
173.0	173.0	
179.0	179.0	
566.0	566.0	
648.0	648.0	
28.0	28.0	
401.0	401.0	
42.0	42.0	
477.0	477.0	
558.0	558.0	
591.0	591.0	
622.0	622.0	
14.0	14.0	
625.0	625.0	
829.0	829.0	
737.0	737.0	
933.0	933.0	
685.0	685.0	
823.0	823.0	
610.0	610.0	
167.0	167.0	
23.0	23.0	
378.0	378.0	
762.0	762.0	
816.0	816.0	
365.0	365.0	
829.0	829.0	
778.0	778.0	
60.0	60.0	
774.0	774.0	
668.0	660.5	7.5
653.0	660.5	7.5
952.0	952.0	
394.0	394.0	
91.0	91.0	
401.0	401.0	
192.0	192.0	
413.0	413.0	
130.0	130.0	
554.0	554.0	
419.0	419.0	
647.0	647.0	
363.0	363.0	
887.0	887.0	
774.0	774.0	
571.0	571.0	
567.0	567.0	
927.0	927.0	
547.0	547.0	
898.0	898.0	
993.0	993.0	
538.0	538.0	
242.0	242.0	
872.0	872.0	
690.0	690.0	
615.0	615.0	
368.0	368.0	
524.0	524.0	
986.0	986.0	
782.0	782.0	
107.0	107.0	
276.0	276.0	
236.0	236.0	
867.0	867.0	
469.0	469.0	
287.0	287.0	
50.0	50.0	
278.0	278.0	
498.0	498.0	
369.0	369.0	
441.0	441.0	
844.0	844.0	
434.0	434.0	
2.0	2.0	
764.0	764.0	
75.0	75.0	
647.0	647.0	
156.0	156.0	
296.0	296.0	
204.0	204.0	
936.0	936.0	
541.0	541.0	
465.0	465.0	
703.0	703.0	
624.0	624.0	
223.0	223.0	
625.0	625.0	
699.0	699.0	
899.0	899.0	
584.0	584.0	
447.0	447.0	
243.0	243.0	
74.0	74.0	
792.0	792.0	
837.0	837.0	
196.0	196.0	
302.0	302.0	
505.0	505.0	
97.0	97.0	
620.0	620.0	
466.0	466.0	
626.0	626.0	
671.0	671.0	
430.0	430.0	
280.0	280.0	
675.0	675.0	
896.0	896.0	
359.0	359.0	
727.0	727.0	
618.0	618.0	
148.0	148.0	
932.0	932.0	
294.0	294.0	
716.0	716.0	
898.0	898.0	
518.0	518.0	
427.0	427.0	
248.0	248.0	
621.0	621.0	
675.0	675.0	
729.0	729.0	
576.0	576.0	
897.0	897.0	
248.0	248.0	
999.0	999.0	
861.0	861.0	
547.0	545.5	1.5
544.0	545.5	1.5
342.0	342.0	
422.0	422.0	
985.0	985.0	
780.0	780.0	
597.0	597.0	
788.0	788.0	
677.0	677.0	
53.0	53.0	
834.0	834.0	
726.0	726.0	
676.0	669.0	7.0
662.0	669.0	7.0
330.0	330.0	
807.0	807.0	
56.0	56.0	
373.0	373.0	
712.0	712.0	
148.0	148.0	
759.0	759.0	
67.0	67.0	
641.0	641.0	
443.0	443.0	
575.0	575.0	
394.0	394.0	
772.0	772.0	
367.0	367.0	
50.0	50.0	
496.0	496.0	
128.0	128.0	
20.0	20.0	
25.0	25.0	
255.0	255.0	
652.0	652.0	
357.0	357.0	
945.0	945.0	
497.0	497.0	
696.0	696.0	
985.0	985.0	
146.0	146.0	
49.0	49.0	
355.0	355.0	
392.0	392.0	
177.0	177.0	
452.0	452.0	
666.0	666.0	
269.0	269.0	
624.0	624.0	
203.0	203.0	
571.0	571.0	
867.0	867.0	
576.0	576.0	
176.0	176.0	
910.0	910.0	
279.0	279.0	
558.0	558.0	
932.0	932.0	
50.0	50.0	
672.0	672.0	
540.0	540.0	
425.0	425.0	
606.0	606.0	
890.0	890.0	
370.0	370.0	
97.0	97.0	
184.0	184.0	
122.0	122.0	
903.0	903.0	
431.0	431.0	
92.0	92.0	
490.0	490.0	
939.0	939.0	
407.0	407.0	
341.0	341.0	
706.0	706.0	
257.0	257.0	
664.0	664.0	
557.0	557.0	
911.0	911.0	
256.0	256.0	
746.0	746.0	
835.0	835.0	
803.0	803.0	
546.0	547.5	1.5
549.0	547.5	1.5
787.0	787.0	
5.0	5.0	
